"11811";;"mcL_sudb_ciQjAC ";"hCcAQd kANnb pib yAb mci aoIdb pox aoIb ; ""mcL sudb ciQjACn nupigi puCnuQd nAUpurib aqAQ adu mKL-mKA kyAgi lYnA mAIyoCnY""";"ADJECTIVE"
"11812";;"Pgxnb_hidAC ";"pAQgL, PMbi heNgxhNb hidAC ; ""dACtrn anAQbdubu TA truC PAUb Pgxnb hidAC cAnbgidmC hAI""";"NOUN"
"11813";;"pAQgL_heNgxhNb ";"tOb qMmi sCti pib aoIb ; ""cywNpr_As asi pAQgL heNgxhNb mnA-msiQgia aoIb hidACni""";"ADJECTIVE"
"11814";;"KuxseM ";"ayeCp lAI, lAIriC, poxnciQbgi maoQd seMb pox ; ""tAjmhL tAIbzpANgi Kw_AIdgi aToIb KuxseMsiQdgi amni""";"NOUN"
"11815";;"ce-cAQ_hoxpgi_TbC, ce-cAQ_sub ";"arACp cxKibnciQbgi wAroL ; ""beqk_ki min TA KudiQgi ce-cAQ hoxpgi TbC tOI""";"NOUN"
"11816";;"mqAU_Tib ";"KuduMd TMb qMdb aoIb ; ""mqAU Tib sAmubu PAnnb hoxnb leFtr_i""";"ADJECTIVE"
"11817";;"susr_i ";"nupigi mmiQd mmAQd hAFnb IkSI KuMnbgi msC aoIrb miQgO ; ""miPM asid susr_i rmA pwAr amsuQ susr_i nAgrAjnsu sruC yAri""";"NOUN"
"11820";;"snd_ ";"myeC, cYtFnciQbgi msiQ Tirg seMb sYreQsiQgi wAhYpreQ seMbgi maoQ ; ""dohA, sorTA, cOpAInciQbsi snd_gi mKLni""";"NOUN"
"11825";;"coCTb, tNTb ";"tAniQb, tOniQb, hYniQbgi maoQ yAUdb ; ""ImAgi pAUtAC tAmNdun aYhAC coCTb PAUre""";"NOUN"
"11826";;"coCTb, tNTb ";"tAniQb, tOniQb, hYniQbgi maoQ yAUdb ; ""numix cuFp mitiNd wAqAQloIsiQn qAQb tAmNdun IsAd hYniQdb am PAUre, mpANd qAIhACtz koIToClusi""";"NOUN"
"11827";;"poCpdgi_Pzlb ";"tAIbzpANd PAUrCpdgi mhACki aoIrb aoIb ; ""niQKA tMb hAIbsi aYKoIgi poCpdgi Pzlb hCni""";"ADJECTIVE"
"11828";;"miwA-qAQnb ";"migi Pxtb wAri sAbgi TbC ; ""mAhiL numixcuFp miwA-qAQnb pAMmi""";"NOUN"
"11829";;"nANToCp, ceNToCp ";"kriguMb pox ambu PAdun TmlMbdgi cxKib, lYrMdb ; ""qA lAQdgi nANToCKre""";"VERB"
"11830";;"nANToCp, heNdoCp ";"tuQloMd TAdoClMb ; ""aYn kuMhOgdb stesN kuMhOgdb adu nANToCKre""";"VERB"
"11831";;"koCp, TAdoCp, lYhNdb, mAQb ";"kriguMb am tYb nxtr_g cub mPM adu Ub PQdb ; ""srPn Pigi acu-arAQ koChLli""";"VERB"
"11833";;"loIb, TAb, TuFciNb ";"kriguMb TbC am tOb tOCp ; ""aYKoIgi mhY tMPM sQ puQ mrid loI""";"VERB"
"11834";;"huNdoCp, TAdoCp ";"kriguMb mrM amn TbC mtMd TbC mcix Kr tOdn lYhOb ; ""cAQyeQd aYgi wAhQ ani huNdoClMle""";"VERB"
"11835";;"lANdAKoN ";"mtM Kr PAUb lYb ayAQb mKoL ; ""lANgi akNb lANdAKoN tArg pAQdbsiQgi TMmoI niClMmi""";"NOUN"
"11836";;"qACp, cxp, seNb ";"mtM sAQn arANb yAUdn acuMb lMbid cxtun lYb ; ""yeQsi, arANbd yuMPM aoIb mri asi kyAM kuIn qACp qMbge hAIbdu""";"VERB"
"11837";;"cxTb ";"KoQkcxt lYb ; ""KuQgzd hOjiC rAmAyNgi wAri jcxTri""";"VERB"
"11838";;"cxp, leQdb ";"yAMn Tun mNdb nxtr_g mtM kuIn sijiNnb yAb ; ""aPb kMpnisiQgi poxcYdi mtM kuIn PAUb cxli""";"VERB"
"11839";;"sijiNnb_yAb ";"TbC tTOb yAri ; ""aYgi chi trAsurb kAr asi qsisu sijiNnb yAri""";"VERB"
"11840";;"cxnb ";"kriguMb pox nciQb sijiNnbgi ayAb lYb ; ""tuglCki mtMd mhACki mmiQ TAb seNyeC cxnY""";"VERB"
"11841";;"cYgi_lAN_tOb, Kux_ToCnb ";"cY pAIdun amg-amg Punb ; ""qsi acO-asAQgi lYPMd cYgi lAN tOrMmi""";"VERB"
"11842";;"ciQToC-ciQsiN ";"kriguMbvpoxpu PznbgidmC toqAnb mAIkesiQn mAgi mAIkYroMd ciQbgi TOaoQ ; ""ciQToC-ciQsiN tObd mhACki PidumC segAIre""";"NOUN"
"11844";;"cxnhNb, TbCt_aoNToCp ";"kriguMb TOrAQnciQbbu TbC aoIn pAQToCp ; ""srkArn lYbACki cAUKxpd mixyeQ TMlg wAPM kuN yAUb TOrAQ am cxnhLle""";"VERB"
"11845";;"TAdoCp ";"puNbdgi lOToCp ; ""aqAQn mKux TAdoClMmi""";"VERB"
"11846";;"TAdoCp, sudoCp ";"acubnciQb lOToCp, mAQhnb ; ""ImAn Pid cub acub adu TAdoCli""";"VERB"
"11851";;"IsNb, nox_tOsiNb ";"kriguMb wAPm ambu kAUdnb Idun TMb ; ""rAnin mmANnbigi luhoQbgi tAQ adu keleNdrd IsNle""";"VERB"
"11852";;"cxkdb ";"kriguMb Tbc amd cxpgi TbC tOgdb ; ""aYKoI puMnmCpu pudun cxkdbni""";"VERB"
"11853";;"yeCp ";"lYI ciQlg kriguMb maoQ am seMb ; ""mhAC yuMgi meF yeCli""";"VERB"
"11854";;"nMb ";"kemerAn mmi lOb ; ""rupeNdr_ yAMn Pjn Poto nMmi""";"VERB"
"11855";;"sYTAb ";"kriguMb ambu mixmAQmCt lYbdOn, mdugi mrMd Ib, hAIb ; ""surdAsn Br_mr gixt kAIn mYcAC PQlb gopisiQgi Pjrb sCPM sYTAri""";"VERB"
"11856";;"sxp ";"pox hAFPMdgi pox adu KQciQciQToCp ; ""niQTon TAQKuMdgi TAQ sxlMmi""";"VERB"
"11858";;"cQb, cub ";"pox amd atoFp pox tiNnKib ; ""hQgAMpAL mcud aqAQb mcu cQKre""";"VERB"
"11859";;"PAjiNb ";"dr_m, sitArnciQbgi mri nFsiNb, seMb ; ""binAgi trA adu PAjiLle""";"VERB"
"11861";;"sNdoCp ";"Pxtb PoL PQb ; ""msA puMbd hu sNdoCKirMmi""";"VERB"
"11862";;"tYb ";"kriguMb pox amgi mTCt atoFp pox amn sNdoCp ; ""hiNdusiQgi luhoQbd nupA, nupi gi mAsAd yAIqQ tY""";"VERB"
"11863";;"cnb ";"aoNbd yAb ; ""kilo amd hYnOmqAdmC cNli""";"VERB"
"11864";;"cQb ";"KLlMbdgi TbC aoIn pAQToCp mtMd yAMn heNjNb ; ""TbC asi pYsA yAMn cQdun lYre""";"VERB"
"11866";;"niPumApL ";"niPu mApN tiNsiNbgi msiQ ; ""kuN amsuQ kunmApNg tiNsNnrg niPumApL aoI""";"NOUN"
"11867";;"wAQKxp, hAIgxp, yACp ";"kNn sCp ; ""ImmA guMn BjN sCp mtMd KoNjeL yAMn wAKLli""";"VERB"
"11868";;"toQhNb ";"kriguMb pox amgi mTCt PMhNbgi TbC atoFpn tOhNb ; ""pAbuQn aYhACpu ahAIbid toQhLlMmi""";"VERB"
"11869";;"ciQhNb ";"kriguMb pox ambu ciQbgi TbC atoFpd tOhNb ; ""mhACn nupAmcAsiQd TOri ciQhLli""";"VERB"
"11871";;"aYgy_A ";"bAmoNnciQbd IkAIKuMnb Uxp miQgO ; ""aYgy_A asidi msAgi cAC-aeNsAQ mtoMt ToQ TACcY""";"NOUN"
"11872";;"yOb ";"kriguMb mPM am PAUb sNdoCp ; ""IcAUgi IsiQ adu KuQgQ PAUb yOrMmi""";"VERB"
"11873";;"yOsiLlCp, nCsiLlCp ";"kriguMb PiBM amsgi PiBM amd cQsiLlCp ; ""rhiM hOjiC sibyAbgi PiBMd yOsiLlCle""";"VERB"
"11874";;"Kzb, Tib ";"Tirib adugi mrM Pzb qMb ; ""aYhAC yAMn wAn wAPM asigi hOrCPM adu Kzb qMle""";"VERB"
"11875";;"yOb, leFlb ";"Kzlb nxtr_g Kzb qMlb ; ""mmYTzd aY wAroIsiN asid yOre""";"VERB"
"11876";;"yOb, Pzb, lACp, TuQb ";"TAKib nxtr_g TArClb pox knAguMbgi mPMd lACp ; ""cyoL ahuMgi mmAQd TArCKr_b ciTi aYqoNd hOjiC PAUb yOrCtr_i""";"VERB"
"11877";;"kAb ";"kriguMb mPM nxtr_g PM amd yOb qMb ; ""binod tOn aYhACsu qsidi kleCtrgi PMd kAre""";"VERB"
"11878";;"TiNbib, yOhNb ";"knAguMb amn knAguMb ambu mPM adud asoI-aqAM yAUdnb cxmiNnb ; ""aYhACn mAQqurb aqAQ adu mhACki myuMd TiNbirMmi""";"VERB"
"11879";;"yOhNb ";"kriguMb hirM amd atoFpg cF-mANnb aoIhNb ; ""aYgi IpAn aYhACpu lAIriC-lAIsu nMhndun mPM asi PAUb yOhLle""";"VERB"
"11880";;"pib, aoInb ";"knAguMb ambu awAp nQhNb ; ""mcAnupAn myuM TAdoClg mpAbu yAMn awAb pire""";"VERB"
"11881";;"lACp ";"anOb mtM am hOb ; ""IqeN lACle""";"VERB"
"11882";;"aoIb, peNb ";"puCniQd-nuQqAIb pib ; ""qsigi anoCp kbi sYdiNnb asi yAMn nuQqAIb aoIre""";"VERB"
"11883";;"yAb, cAnb ";"liC-koL, PurixnciQb hCcAQd maoQ tAn sep-cAb, yAbgi maoQ aoIb ; ""asy_AMn piCp Purix asi aYqoNd yAroI""";"VERB"
"11884";;"lACp ";"kriguMb am lYrg PQb ; ""niQTOkAb numixt aYKoIgi anOb kAr lAClni""";"VERB"
"11885";;"aoNnb, aoNn-tYnb ";"pox amg pox amg mPM hoQdoC hoQjiN tOb ; ""lAIPMd aYgi KoQUF aoNnKre""";"VERB"
"11886";;"TObu ";"loLgi nYnroLd yAub wAhY preQ amd nAUn amg atoFp nAUn amggi mrCt lYnb mri tACp ; ""TObu Kznb wAtFti n ni/ rAMn cAC ToQI hAIbd rAM asi TObuni""";"NOUN"
"11887";;"aebl_etib_kes ";"loNsuroNd yAUb kes mKL am msin kriguMb pox amdgi pox am aoIrCp nxtr_g toqANn tAKibbu KzhLli ; ""dgi aebl_etib keski mArkrni KudM aoIn Udgi UnA keLli""";"NOUN"
"11889";;"loketib_kes ";"loLgi nYnroLd yAUb kriguMb pox nxtr_g miaoI amgiN lYrib mPM tAClib kes ; ""loketib keski wAtFti t amdi d ni""";"NOUN"
"11890";;"wAyeNsQ, korx ";"acuM-arANgi wA TAQgxPM ; ""wAyeNsQn mhACpu TAdoCle""";"NOUN"
"11891";;"lCnb ";"knAguMb ambu kriguMb wAPMd nuQqAItb, hYndb, sAUhNbnciQb ToChNb ; ""mNjulAn mhACki mOpw_Abu yAMn lCnY""";"VERB"
"11894";;"krnAtC_mcA ";"krnAtCt KuNdAdun lYb mi ; ""krnAtC mcA kyA aYgi cANnb mruF aoI""";"NOUN"
"11895";;"aoNToC-aoNsiN, aoNToC-aoNsiN_mtO ";"toIn hoQdoC-hoQjiN tObgi maoQ ; ""sy_AMgi yuMgi aoNToC-aoNsiN mtO Ubd aYhAC qCcANnrMmi""";"NOUN"
"11896";;"hCcAQ_aoNb ";"hCcAQ am nxtr_g maoQ am TAdoClg atoFp hCcAQ nxtr_g maoQ lObgi TOaoQ ; ""asuMn hAInY mdudi mitr_Q hYb jhiQcAbsiQn msAgi apAMb mtuQINn hCcAQ aoNbgi pAQgL lY""";"NOUN"
"11897";;"aoNToCpgi_TbC ";"hidACki mteQn ahL aoIrb nxtr_g soCciLlb hCcAQbu amuC hNn nOToChNb nxtr_g PgxhNbgi TOaoQ ; ""mdN mohN mALwir IbuQqon msAgi hCcAQ aoNToCpgi TbC tOhLlMmi""";"NOUN"
"11898";;"Kuxcx, maoQ, mtO ";"cxpgi maoQ-mto ; ""mhAC asuMn PYreQ-tureQ Kuxcx cxlib krigino?""";"NOUN"
"11900";;"KoQcx ";"strQ, jwArnciQb cxpgi maoQ ; ""adoMgi KoQcxki pAli lACle""";"NOUN"
"11901";;"KoQTAQ_mKoL ";"cxpgi mKoL ; ""ahAC mhACki KoQTAQ mKoL KQI""";"NOUN"
"11903";;"aedBrb ";"gr_AmArd kriguMb aKNnb mKL nxtr_g maoQd TbC tOb aKnb wAhY ; ""mhACn tFn ToQ hAQdoCI hAIbsid tFn asi aedBrbni""";"NOUN"
"11907";;"lYbAC_qACliqY_mtM ";"knAguMb niQTOnciQbn lYbAC amgi apu aoIn lYqACpgi mtM ; ""hrswDrngi lYbAC qACliqY mtMd miyAM yAMn nuQqAIrMmi""";"NOUN"
"11908";;"mAleMgi, mAleMgi_aoIb ";"mAleMg mri lYnb aoIb ; ""aYKoI mAleMgi aoIb poxsiQd mihOdun lYre""";"ADJECTIVE"
"11909";;"wAKLloN ";"kriguMb wA nxtr_g niyMbu INbgi TOaoQ ; ""mmAQqYgi wAKLloNd hOjiCki cAroL suroLn TAjb TMde""";"NOUN"
"11910";;"hC ";"mdun mrM aoIrg kriguMbd kriguMb Kr tOb qMbgi TOnA Pzbgi mtiC cAb ; ""mi Krn msAgi hCpu arANb maoQd sijiNnY""";"NOUN"
"11911";;"sib_yAb, hAxp-tuFp_yAb ";"mibu sihNb qMb aoIb ; ""mhACn sib yAb KulAIn noQsA adud TAre""";"ADJECTIVE"
"11912";;"qACp, TiQb, mAQhNb ";"kriguMb ambu cxhNdb ; ""mhAC anAb koCnbgidmC anAb qACToCnb hidAC cAdun lYri""";"ADJECTIVE"
"11915";;"nAkL_amxtgi_aoIb ";"mAIkY amKCtgi aoIb ; ""nAkL amxtgi aoIb wAPM tArg knAguMb ambu cuMme hAIb yAroI""";"ADJECTIVE"
"11916";;"nAkL_amxtgi_aoIb ";"micx cQbgi mtO ; ""acuM-arAN leFlib misC adun nAkL amxtgi aoIb acuMb tOrMmi""";"ADJECTIVE"
"11918";;"KuxlAI, Kuxsu, Kuju-KuxlAI ";"lAIyeQbd sijiNnb poxsC ; ""KuxlAIsiQ adu sijiNndr_iqYd hANn mdubu asOb IsiQd cAMToCkdbni""";"NOUN"
"11921";;"mAQd ";"mAIyoCnbd lYb ; ""adoMgi mAQd mhACti krisu nxte""";"ADVERB"
"11922";;"msiQ ";"kriguMb cAQyeQ amd cAQyeQd mAIyoCnrib misC adugi aP-Pxtgi tACp poxsC ; ""mhACn chigi aoIb cAQyeQd cmri PQbgi mnuQd msiQ chuM KtQ PQqe""";"NOUN"
"11923";;"cAUb, mreF_tAnb, wAKxp ";"piClMbdgi mpuQ PArCp ; ""mnA msiQbu Pjn yeQsiN-KociN tOrbdi yAMn Tun cAUI""";"VERB"
"11924";;"sux-sux_KoQb ";"sux-sux mKoL ToCp ; ""tr_eNn sux-sux KoQlg cxli""";"VERB"
"11925";;"sAQhnb, cAUToChnb ";"piClMbdgi pACToC-cAUToChNb ; ""mhACn tAIsiNnb adu hNdoClg Purix adu sAQhLle""";"VERB"
"11926";;"mTC-mKA_aoNb, Tro-mAro_aoNb ";"kriguMb pox amgi mTC TQb sruCn mKAd lACp amsuQ mKA TQb sruCn mTCt lYb ; ""lAIriCki ceNnA mTC-mKA aoLle""";"VERB"
"11927";;"ayACp ";"acexp mcu aoIb ; ""IsiQ-lANmigi PijoLdi ayACp atiyA mcu aoI""";"ADJECTIVE"
"11928";;"kNKxhNb, TujLhNb ";"hANn lYrMb KoQjeL adudgi heNn yAQKxhNb ; ""yAMn sAre, humAI adu amuCt kNKxhNlu""";"VERB"
"11929";;"heNgxp, cAUKxp, wAQKxp ";"pACToC-cAUToClCp ; ""srkArn lOmid pib mteQ heNgxlMmi""";"VERB"
"11930";;"mAIyoCnb, lANTeQnb ";"awAb KAQb ; ""mhAC lYt-lAIrgi mAIyoCnri""";"VERB"
"11933";;"pACToChNb ";"kriguMb pox ambu sNdoChnb ; ""mistr_i mkoCn yuMgi sAIjiN lYrC PAUb pACToChLle""";"VERB"
"11934";;"tANKAIb, tAnb, tANToCp ";"lAU-KoQdun, cYdun mPM amdgi atoFp mPM amd cxhNb ; ""aqAQsiQn sA-sQgu adu tANKAIrMmi""";"VERB"
"11935";;"aoNn-tYnb, tAIwoNnb, cANndb ";"mANndb maoQ-mtO aoIb ; ""mPM asigi lYrib maoQ-mtO asimC aoNn-tYnre""";"VERB"
"11936";;"poF-poF_TAb ";"hrAUdun mnQgNguMbnciQbd KupACn tFn-tFn yYb ; ""aojA adu hrAUdun rmeski mnQgNd poF-poF TArMmi""";"VERB"
"11937";;"aoxhNb, aox-nYhNb, aox_nYhNb ";"Pu cYbncIQb tOdun awAb pibgi TbC atoFpd tOhNb ; ""kYsuMsz pAnb nupA adun PAdoCsiQ adubu siPAIsiQd aoxhLlMmi""";"VERB"
"11938";;"myeQ_seQhN, UxToCp, puToCp, PoQdoCp ";"kriguMb wAPm ambu miyAMd mmux tAn KQhNb ; ""qsi-qsi PoQb cePoQsiQd netAsiQgi anO-anOb TOwoQsiQbu myeQ seQhNlMmi""";"VERB"
"11939";;"lzhLb ";"lzbgi TbC atoFpd tOhNb ; ""jokrn srkst sAmubu boL lzhLlMmi""";"VERB"
"11940";;"coQb, coQKxp ";"yAMn hrAUbgi maoQ am ; ""msu nupA PQjbd mbeNboC adu hrAUmNdun coQli""";"VERB"
"11942";;"ceNb, yAMn_yAQn_ceNb ";"lYmAId cxp jib nxtr_g poxcYsiQ yAMn Tun cxp nxtr_g leQb ; ""sAjYn heC kNbd sgoL adu nuQsixki mmAQ TAn ceLlMmi""";"VERB"
"11943";;"cxKib, mAQKib, loxKib ";"kriguMb pox am hANngi mPMd lYrMdb nxtr_g Ub PQdb ; ""kdAId tebLd TMb lAIriC cxKrbge?""";"VERB"
"11947";;"koCp, wAUb, sITb, cAITb ";"hANngi mcu mmeN mAQb, hNTb ; ""amuCtQ subd Pigi mcu koCKre""";"VERB"
"11950";;"kCTxp, yAUhNdb ";"lYgdb mPMdgi lOToCp ; ""knAguMbn aYgi mmiQ Botrlist_tgi kCTxlMme""";"VERB"
"11951";;"cAIb ";"kriguMb pox am pAIrg nuQsixt lQToCp ; ""yAUsQd misiQn aAber mkuF amsuQ mhi cAI""";"VERB"
"11952";;"pAIhNb, hAIhNb ";"nuQsixki shw_Md pox ambu leQhNb ; ""hedmjtrn PirAL pAIhLli""";"VERB"
"11953";;"sNdoCp, ceNToCp, myAM_KQhNb ";"kriguMb pAU ambu atoF-atoFp misiQgi mnAkoQ yOhNb ; ""knAguMbn TAkurgi mcAnpi ceNbgi pAU sNdoClMmi""";"VERB"
"11954";;"KQgN-UgNb_mi, siQb, hYToI-siQToIb ";"knAguMb amgi nxtr_g kriguMb amgi mrMd aP-Pxt KQgNb misC ; ""aYKoIgi aojA yAMn KQgN-UgNb mini, mhAC knAguMb mi amgi maoQ-mtOdgi mhAC krMb misCno hAIbdu KQb qMmi""";"NOUN"
"11955";;"tANToChNb, pAIToChNb ";"cxhNKibgi TbC atoFpd tOhNb ; ""lOmin cujACt cACtArib UceCsiQ adubu aqAQsiQd tANToChLlMmi""";"VERB"
"11957";;"mYKex, mYKex-Upu ";"mYKex mru hAFnb Upu ; ""DuC mcY TAnbgidmCt apoCn mYKextgi mcY lOToCli""";"NOUN"
"11959";;"wAIb ";"atoQmN pirg toQgdb mi toQhNb ; ""aYKoIn mhYloIsz cxnbgidmC teCsi am wAIrMmi""";"VERB"
"11963";;"IroIhNb ";"atoFpbu IroIbgi TbC tOhNb ; ""mmAn mcAbu pAIrg IroIhLli""";"VERB"
"11964";;"noMb, leQb, hAIb ";"nAC-yex hAIdoC hAIjiN tOb leQhNli ; ""nuQsixt UnA noMb""";"VERB"
"11966";;"ciQb ";"kriguMb ambu mKAd TMlg pub ; ""KurAn aYhACpu lYmAId ciQlMmi""";"VERB"
"11967";;"Kr_o_Kr_o_KoxciNb ";"prp-prp Irg tOToCp ; ""aqAQn puCniQ czdn hoM wACtu  Kr_o Kr_o KoxciLlMmi""";"VERB"
"11968";;"ciQsiNb, yAhNb ";"knAguMb ambu kriguMb Tbc amd msAn pAMdn nMPu tOhNb ; ""aYgi puCniQn pAmjdr_bsu rAMn aYhACpu TbC asidnMdun ciQsiLle""";"VERB"
"11969";;"KFPNb, huMdoChNb ";"wAInciQb Kpnb poxn lOToChnb ; ""mhACn yuMloNnbd ceQ KFPLle""";"VERB"
"11970";;"tANToChNb ";"cxToChNbgi TbC atoFpd tOhNb ; ""mhACn aqAQsiQd huI adubu yuMdgi lAFn tANToChLle""";"VERB"
"11971";;"KoIdr_iQ-KoIdr_AQ ";"cuMn lYtb nxtr_g cF tiQdbgi maoQ-mtO ; ""KuxsA hYbmin yoxlidugi aKoIb adu cuMhNdun lYri""";"NOUN"
"11973";;"grB_aoIb_qMb ";"mKoQ mri pANbsiQn cAboCp qMdb ; ""sNbidu grB aoIb qMdr_e""";"VERB"
"11974";;"pAwr ";"msiQ ambu msAmCn asurC hNjiNn purib hAIb tACp mdubu msiQdugi mTCt Irg Uxp msiQ ; ""trAd pAwr ahuMgi wAhNToCti trAd trAn ahuMlC hNjiNn puribni nxtr_g lisiQ am tAI""";"NOUN"
"11975";;"luMdun_lYb, tANjA_qAIb ";"lANdAb nxtr_g knAguMbgi mAIyoCt kriguMb TbC am tOnbgidmC mtAQ cAb mtM Tib ; ""lANmin qMKYd yeCnbg TeQnnbgidmC luMdun lY""";"NOUN"
"11976";;"coQhNb ";"knAguMb ambu kcoQbgi TbC tOhNb ; ""mhAcn aYhACpu mhACk loInn TOr cAmrC coQhLlMmi""";"VERB"
"11977";;"jgoI_sAhNb ";"jgoI sAbgi TbC atoFpd tOhNb ; ""mhAC lAIPdibibu jgoI sAhLli""";"VERB"
"11983";;"lQToCp, huNToCp ";"InACt lYrb kriguMb ambu atoFp mPm amd lQb ; ""mhAc tr_eNdgi tArg lAFn lQToClMmi""";"VERB"
"11984";;"nuQqAIn, niQTin, Pjn ";"awA-anA yAUdb ; ""mhAC nuQqAIn tuMdun lYrib mini""";"ADJECTIVE"
"11986";;"sruC, tAQkC ";"kriguMb TOdoC am ToClb PiBM ; ""pirib sYreQ mteC asi krMb sruCt Ibno?""";"NOUN"
"11987";;"pe ";"niQTOkoNdgi niQTO leQToCp mtMd IkAI KuMnb Uxp KNb aoIn sAtiN mANb kuFnb pox ; ""mmAQqYgi mtMd snA KoQleNb mtMd pe KLlg cxli""";"NOUN"
"11988";;"ciQmi ";"aKNnb mPMsiQd lYb pAri puri hOrCPM amgi aoIb amdi akoIbd lYrib misiQdgi toqANb maoQgi cxnbi kAQloN toqANb miaoI kAQluF ; ""BArxki UmzsiQ qsisu ciQmi kyAmruM KuNdAdun lYri""";"NOUN"
"11989";;"dAC-cOki ";"mmAQqYgi mtMd lMkoIbgi sgoL, pAUmi nxtr_g poxluM pubsiQ aoNToCnb mPM ; ""lMkoIbbu KudoQcAhNnbgidmC mPM-mPMd dAC-cOkisiQ seMlMmi""";"NOUN"
"11990";;"krisu_lYtr_bmisC, mtiC_cAdr_b, IcM_cMb ";"krimxt lYjdr_b misC ; ""krisu lYtr_bmisC amn adoMgi kri mteQ pAQjOge?""";"NOUN"
"11991";;"apiCp_aqAQsiQ, aqAQ_piCknAUsiQ ";"nOrib chi yAMdrib aqAQsiQ ; ""apiCp aqAQsiQg loInn nhAC kdAId cxkdOribno?""";"NOUN"
"11992";;"aYgi_aoIb_mi, aYgi, aYhACki_kaoIb_mi ";"aYg mri lYnb misC ; ""aYgi aoIb mid kri loxtoIno, adoMdi puMnmC KQIduni""";"NOUN"
"11993";;"migi, atoFpgi, lMlANbgi ";"knAguMb amgi msAgi aoIb mini hAIn lOdb ; ""msAgi KNdr_b BCt adun aYgi migi KeNnb TMde""";"NOUN"
"11994";;"KujiQ ";"msiQ Tib nxtr_g msiQd am aoIbgi PibM nxtr_g maoQ ; ""trAniToId anin amgi KujiQ amsuQ amn trAgi KujiQni""";"NOUN"
"11995";;"KujiQ ";"kriguMb poxnciQb aoNdun Pzb cAQ ; ""aIz-asA aoNbgi KujiQ asi digr_i seNti gexni""";"NOUN"
"11996";;"kCp, cFp, PoIb, soMb ";"kAti nxtr_g kAtiguMb KuxlAI amn kriguMb ambu toqANn tAhNb ; ""mAlin lYkoNgi pAMbisiQbu TA KudiQgi kCI""";"VERB"
"11997";;"kCToC-kCsiN ";"kCpgi TbC ; ""hAjAMn kCToC-kCsiN tO-tOdun sM adu yAMn teLhLle""";"NOUN"
"11998";;"akCmN, ayANmN ";"kriguMb amgi kCpgi mmL ; ""TbC sub misiQ adun pAMbi asigi akCmN lupA yAQKY lOre""";"NOUN"
"11999";;"keb, keb-mOb ";"mAI-mixt tYsiNdun nxtr_g Pjb PiroN sex-cAdun hANn lYrib sCPM adu heNn Pjn Uhn ; ""nupi ayAMb kergtd yuMdgi mpAL TOCI""";"NOUN"
"12000";;"atoQmN ";"hid toQbgi mmL ; ""hihoNbn misiQdgi hi atoQmN lOri""";"NOUN"
"12002";;"kAInb ";"knAguMb amg klACToCnbgi maoQ ; ""rADA kr_isNg kAInb KAQb tArMmi""";"NOUN"
"12004";;"noC-Keb, PAgi_jogAi, yA-higxp ";"mruF-mpAQsiQg noCtun nuQqAIToCpgi TbC ; ""noC-Keb toClo amsuQ nsA-nsAgi nTOsiQ tOro""";"NOUN"
"12005";;"Pere-Pere_hAIb, PYreQ-tureQ_cxp ";"mitM cuMn, Pjn cxp qMdb ; ""yuqAUb adu Pere-Pere hAIri""";"VERB"
"12006";;"lux, hurAN-ciNTi ";"atoFpgi mpox-mrN hurANbgi TbC ; ""hOKib cyoLmCtd mPM asid dukAN amdgi lux tOKirMmi""";"NOUN"
"12007";;"lMbeLgi_dAku ";"lMbid lACp mibu Txtun mrn-mTuM, mpox-mcY muNb misC ; ""lMbi asid lMbeLgi dAku ayAMb lY""";"NOUN"
"12008";;"acuMb ";"kriguMb asiguMb wA mdugi Kzb nxtr_g lOsiQ kriguMb ToIdoC heNdoCp PibMd nxtr_g kriguMb tOriqY mtMd aoIb ; ""hirikoNbgi PibMd puNsigi mruaoIb acuMbsiQ hCTeQnn KzbqMmi""";"NOUN"
"12009";;"TOrAQ_tOdun_lYb, seM_sAb ";"kriguMb TbC am pAIKxnbgidmC hoxnb ; ""mNjulAdi kriguMb TbC am tOnbgidmC mtM puMbd TOrAQ tOdun lY""";"ADJECTIVE"
"12010";;"ripox, mroL, wAroL ";"kriguMb amgi mrMd TijiN-huMjiN tOrib mtuQd Idun PoQdoClCp wAroL ; ""dACtrn anAb adugi ripoxpu yeQdun lYri""";"NOUN"
"12011";;"acuMb_wAPm ";"tseQn ToCKib wAPM ; ""TOdoC asig mri lYnb acuMb wAPm KudiQmCpu TijNdun lYri""";"NOUN"
"12014";;"wAPM, wArM, hirM, mrM ";"nuQgi nxtr_g puCniQgi aoIb wA ; ""adoM atoFpgi msAgi aoIb wAPMd Kux TiQjiLloIdbni""";"NOUN"
"12015";;"mAPiyA ";"mrAL lzsinb hYnrb misiQgi apuNb luF ; ""ItAligi mAPiyA Kw_AIdgi heNn tMTi hAIn lOnY""";"NOUN"
"12016";;"PinuQgi_PijoL, PinuQgi_posAC ";"hCcAQ mnuQd sexnb PiroL ; ""mojAPurix, aNdrwoyArnciQbsiQ asi PinuQgi PijoLni""";"NOUN"
"12017";;"KoQb, IsY_sCp ";"nuQsib KoNjeL ToChNb ; ""lYkoLd kokiLn KoQli""";"VERB"
"12018";;"aPb_wAKLloN, aPb_wAKL, aPb_wA_KN ";"atoFpgi nxtr_g IsAgi aPb aoIb wAPM ; ""aYKoI aPb wAKLloN poCp yAb wAKL KNgdbni""";"NOUN"
