15178;NULL;NULL;NULL;NULL
15179;sAtiN, sAtiN Pi ;aduCki mtiC Tox Pi mKL am ; mhACn PiroL tunbgidmC sAtiN mitr mqA lYrMmi;noun
15180;sAtiN Pigi, sAtiNgi ;sAtiN Pi sijiNnrg sAb ; aYhAC sAtiN Pigi PiroL pAMde;adjective
15181;sAtiN PiguMn, sAtiNguMn ;sAtiN Pigi mtO lOdun ; msid sAtiN PiguMn pzb am yAUI;adjective
15182;NULL;NULL;NULL;NULL
15183;nAKAQ ;nAtoN mKuN anigi mrCt lYb nAtoNgi sru ; lAIbCTib TOdoCtud mhACki nAKAQ kAIrMmi;noun
15184;sCnAIdb, wAKLtgi aoIb, poxsC aoIn lYtb ;tseQ-tseQb nxtr g mAQd lYb aoIdb ; sCnAIdb wAKLloNsiQdi wAKLn sAgxpKCtz yAgni;adjective
15185;NULL;NULL;NULL;NULL
15186;NULL;NULL;NULL;NULL
15187;lACp, yOrCp, mAQd leFlb, mAQd yOrCp ;myAMgi mmAQd lYrb ; wAPMsi lAClb hAIbdu aoIrbnin hOjiC kri amuC kirugni;adjective
15188;myeC-seQb, mmuz tAb ;kriguMb amgi mrMd kri hAIribno hAIbdu Pjn Kzb qMb ; sYreQ asgi wAKLloN myeC-seQbgi maoQ Ub Pzde;adjective
15189;horAIKAIb mi ;apAb myA pANb KuxlAI sijiNndu U KAIb mi ; Uszd horAIKAIb min horAIn Ubu KAIdun lYri;noun
15190;horAI KAIbgi TbC ;apAb myA pANb KuxlAI sijiNndun Ubu toKAI tAhNbgi TbC ; mnohr numixcuFp horAI KAIbgi TbC tOI;noun
15191;NULL;NULL;NULL;NULL
15192;myATAQb mi, myAPeQb mi ;KuxlAInciQbgi myAbu heNn TOhNbgi TbC tOb mi ; myATAQb min TAQ PeQli;noun
15193;UNsAd yubgi ;UNsAgi lAInA mKL am ; UNsAd yubgi nAbd yAMn hACkjY;noun
15194;NULL;NULL;NULL;NULL
15195;NULL;NULL;NULL;NULL
15196;NULL;NULL;NULL;NULL
15197;NULL;NULL;NULL;NULL
15198;puNsi sAQb, kuIn hiQb, puNsi nuQsAQb ;mtM sAQn hiQb qMb ; puNsi sAQb rAGwgi chi 105 sure;adjective
15199;puNsi sAQb miaoI, kuIn hiQb miaoI ;mtM sAQn hiQb qMb mi ; jApANd puNsi sAQb miaoIsiQgi msiQ yAMn lY;noun
15200;mpAL nAIdr b dAN, mpAN nAIdr b dAN ;aKACp lYtn piToCp ; kr isngi mpAL nAIdr b dAN Pzbdgi sudAmAgi puNsi nuQqAIn leNKr e;noun
15201;yAMn piToCnb ;miyAMn msAgi lYgbsiQ leMn KuxsiNnb misC ; niQTO bikr mAdity gi miQ asi yAMn piToCnbsiQgi mnuQ cLli;noun
15202;NULL;NULL;NULL;NULL
15203;NULL;NULL;NULL;NULL
15204;NULL;NULL;NULL;NULL
15205;loInAIdr b, mpAN nAIdr b, loIb nAIdr b ;aruMb cAQ nxtr g kyA yAMbge hAIb qMdb ; mhAC loInAIdr b lNgi mpuni;adjective
15206;aoNdb ;cF cAb cAQ Kzdb aoIb ; mhACn cACnibgi KAUd aoNdb mru-mrAQ hAFlMmi;adjective
15207;NULL;NULL;NULL;NULL
15208;NULL;NULL;NULL;NULL
15209;pu-TAQb qMb, aoIToCp ;qMbgi pAQgL mnuQd lYb ; asuC tAQb sArisi aYdi pu-TAQb qMloI;verb
15210;leCtomitr ;szgoMd yAUb IsiQgi sruC Kznb KuxlAI ; mohN TbC qPMd leCtomitr sijiNndun szgoMd yAUb IsiQgi cAQ Kznb hoxnri;noun
15211;NULL;NULL;NULL;NULL
15212;NULL;NULL;NULL;NULL
15213;NULL;NULL;NULL;NULL
15214;NULL;NULL;NULL;NULL
15215;NULL;NULL;NULL;NULL
15216;NULL;NULL;NULL;NULL
15217;NULL;NULL;NULL;NULL
15218;NULL;NULL;NULL;NULL
15219;NULL;NULL;NULL;NULL
15220;NULL;NULL;NULL;NULL
15221;sAmu myAn sAb ;sAmugi mciNd mpANd ToClCp aqOb, asAQb amdi mciN tuMb sru adun sAb ; TAQ asigi mKoCsi sAmu myAn sAbni;adjective
15222;NULL;NULL;NULL;NULL
15223;NULL;NULL;NULL;NULL
15224;NULL;NULL;NULL;NULL
15225;NULL;NULL;NULL;NULL
15226;NULL;NULL;NULL;NULL
15227;NULL;NULL;NULL;NULL
15228;NULL;NULL;NULL;NULL
15229;NULL;NULL;NULL;NULL
15230;NULL;NULL;NULL;NULL
15231;NULL;NULL;NULL;NULL
15232;aToIb nuQqAIb, Kw AIdgi heNb nuQqAIb ;cAQ Kw AIdgi wAQn nuQqAIb ; lAIniQbgi pAMbYn aToIb nuQqAIb PzI;noun
15233;NULL;NULL;NULL;NULL
15234;kA-heNn siNb, yAMn siNb ;aheNb cAQd siNb ; kA-heNn siNb pox cAbd yA kuMmi;adjective
15235;NULL;NULL;NULL;NULL
15236;letiN loL, letiN loN, letiN ;atoFp lYbAC amgi loL ; TAIn mmAQqYd Itlid letiN loL qAQnrMmi;noun
15237;NULL;NULL;NULL;NULL
15238;yuM TugAIbmi, yuM kAInb tOb mi ;yuM amgi miaoIsiQgi mrCt amg amg yAndb siNb mi ; mADb yuM TugAIbmini, mhACn toIn ImuQd Kxnnb siNdunt lY;adjective
15239;chi yAMlb miaoI, ahL aoIb miaoI ;mtM kuIn hiQlb miaoI ; chi yAMlb miaoIsiQ msA mU Pb tqAIPde;noun
15240;NULL;NULL;NULL;NULL
15241;NULL;NULL;NULL;NULL
15242;NULL;NULL;NULL;NULL
15243;coCTb nAIdr b, hNb nAIdr b ;TbC surubgi awAb poCtb ; mirAgi coCTb nAIdr b hoxnbn msAgi aniQbdu Pzle;adjective
15244;NULL;NULL;NULL;NULL
15245;aTrw  ;mtiC mguN lYrb lAIniQb br MhAgi mcAnupA ahL ; br MhAn aTrw d br Mhbidy Agi mtAQd pAUtAC pirMmi;noun
15246;arTrb ;bed mKL mrigi mrCtgi bed mKL amgi mmiQ ; arTrbd BArxki jcxnloNcxki nYnroLgi mrMd pACsNn yAUI;noun
15247;NULL;NULL;NULL;NULL
15248;aTrw  wed Kzb mi ;aTrw  wedgi mrMd lOsiQ niQTin lYrb ; aTrw  wed Kzb midugi wAdu miyAMn puCniQ czn tArMmi;noun
15249;NULL;NULL;NULL;NULL
15250;port  bl eyr ;aNdmAN nikobrgi koQnuQ ; mohN port  bl eyrd TbC tOI;noun
15251;ItAngr ;arunAcL pr deski konuQ ; ItAngr 1974gi apr iL 20dgi arunAcL pr deski konuQ aoI;noun
15252;dispur ;asAM lYbACki konuQ ; dispur 1973d asAMgikonuQ aoIKi;noun
15253;hAIdr bAd, hAIdr bAd yuMPAL ;aNDr  pr deski konuQ aoIb BArxki yuMPAL am ; hAIdr bAd cxlbdi cAr minAr yeQb kAUgnu;noun
15254;cAr minAr ;hAIdr bAd lYb mmiQ cxp yuMbi am ; cAr minAr yeQnbgidmC arAF-arAFp mPMdgi koIb lACI;noun
15255;NULL;NULL;NULL;NULL
15256;Buwnesw r ;UrisA lYbACki konuQ ; Buwnesw r yeQbd mtiC cAb yuMPALni;noun
15257;tiruant purM ;kerlAgi konuQ aoIb BArxki yuMPAL am ; rmes mhACki ImuQ-mnuQ puLlFk tiruant purMd lY;noun
15258;gANDingr, gANDi ngr ;gujrAx lYbACki konuQ ; gANDingr sAbrmti tureLgi noWcuFTzb tobb ANd lY;noun
15259;pnAgi, pAnAji, pNjiM, peNjiM ;gowA lYbACki konuQ ; pnAgi piCcrbsu yeQbd mtiC cAb yuMPALni;noun
15260;mrAL lYtb ;mrALgi mtuQINn yeQlg awAbpibd mtiC cAdb ; mrAL lYtb miaoI adubu TAdoCKr e;adjective
15261;agrtlA, agrtlA yuMPAL ;tr ipurA lYbACki konuQ ; agrtlAd koIdun cxpgi mtMsi aoCtobrdgi mArc  PAUbni;noun
15262;cYrAC Pzdr ib, cYrAC pidr ib ;mrLgi mtuQINn awAb pidr ib ; mrAL lYrb Krdi qsi PAUb cYrAC Pzdr ib miaoI aoIri;adjective
15263;NULL;NULL;NULL;NULL
15264;piToCtr ib, yeNToCtr ib ;knAguMbgi mKuxt siNnToCKidr ib ; mhAC piToCtr ib lN-TuM adudsu hC tANb pAMlMmi;adjective
15265;tOsiNnb yAUdb, tAx yAUdb ;aoIdb, sAsiNnb amdi mALhNb yAUdb ; tOsiNnb yAUdb hAIbsi aseQb lAIniQbsiQdi mguNni;noun
15266;cxn-kAQloNgi wAQmd pox ;kriguMb lAIniQ amgi cxn-pTAFki mnuQ cNdb ; purohixn cxn-kAQloNgi wAQmd min pirCp pox lOb yArMde;noun
15267;IdeN lYkoN ;jy u, musLmAN nxtr g Kr istANsiQgi mtuQINn tAIbz mpun adAMbu seMKi hAIn TAjnb lAIrYbACki aduguMb Umz am ; tAIbz mpun adAMbu IdeN lYkoNd hOb seM cAdnb hAIrMmi;noun
15268;kohimA, kohimA yuMPAL ;nAgAleNd lYbAC konuQ ; kohimA asz-amANn TLlb ciQduMsiQ amdi ciQjAUsiQn koIsiLli;noun
15269;meGAly , meGAly ;BArxki lYbAC am ; meGAly gi konuQ siLloqg ni;noun
15270;siLloqg , siLlqg  ;meGAly lYbACki konuQ ; siLloqg  yeQbd mtiC cAb yuMPALni;noun
15271;siQ hYqAN, siQ hYqAL ;cuhid Puxlb asAb pAMbi amgi mrugi mcex ; loC TuQb mtMd siQ hYqAN cAb kANnY;noun
15272;Ub Pzdb, yeQb PzhNdb ;mixyeQ tAhNdb ; mhACn mhACpu Ub Pzdb aoInbgidmC kA mnuQd ToQ lANsiNdun lYKr e;noun
15273;lANmi yAUdr b ;teQgoL yAUdr b ; lANmi yAUdr b aBimny ubu kOrbsiQn koIsiNdun hAxKi;adjective
15274;mnipur, kzlYpAC ;BArxki awAQ-noQpoCt lYb lMdM am ; lord  IrwiNn mnipurbu BArxki sw ixjrlend ni hAIn hAIrMmi;noun
15275;IMPAL, IMPAL shr ;mnipurgi konuQ ; aYgi mruF am IMPALd lY;noun
15276;mnipuri, mitYloN, mitYloL, mitYroN, mitYroL mnipuri loN, mnipuri loL ;mnipurd qAQnb loL ; mKoI ani mnipurid wAri sANnri;noun
15277;mnipuri, mnipuri aoIb ;mnipurg mri lYnb ; aYKoI myAM mnipuri jgoI yeQb cxluI;adjective
15278;UriyA, UriyA loN, UriyA loL ;UrisA lYbACki loN ; lAIriC asi UriyAd Ibni;noun
15279;NULL;NULL;NULL;NULL
15280;UriyA, UriyAgi ;UrisAgA mri lYnb ; aYKoI myAM UriyA jgoI yeQb cxlMmi;adjective
15281;Urdu, Urdu loN, Urdu loL ;PArsi myeC Ib loN am ; Urdud arbi amdi PArsi wAhY yAMn yAUI;noun
15282;cudb, acu arAC lYtb, mCtb ;msAgi mhOsAgi aoIjb nxtb atoFp mcu nxtr g amoxp  pCtb ; mhACki PiroL amPAUb cudb yAUde;adjective
15283;NULL;NULL;NULL;NULL
15284;yeCnb TMgNb, miqoNd yeCkNb ;miqoQd nuQqAItb TMb mi ; yeCnb TMgNb miaoIsiQdgi lAFn lYgdbni;adjective
15285;koNkni ;koNkN lMdMgi loN ; gowAd koNknisu qAQnY;noun
15286;koNkN ;KA Tzb BArxki lMdM am ; mhes koNkNd lYb mini;noun
15287;cyexnb, berA tOb, wA ToCnb, yexnniQqAI aoIb ;nuQqAIhNdb poChNb ; cyexnb hirMd nYnb aPb nxte;adjective
15288;telgu, telugu, tilzgi ;tYlqg  lMdMgi loL ; aNDr  pr dest telgu qAQnY;noun
15289;tYlqg , tilzgAnA ;BArxki lM aoIrib aNDr  pr deski lM am ; tYlqg d telgu qAQnY;noun
15290;tilzge, tYlqg , tilzgi ;tYlqg  lMd KuNdAb mi ; tilzge kyA am aYgi mruF aoI;noun
15291;pNjAbi, pNjAbi loN, pNjAbi loL ;BArxki lM pNjAbki loN ; lAIriC asi pNjAbid Ibni;noun
15292;mlyAlM, mlyAli ;dr bir loN am msi tAmiLg yAMn nCnY amdi KA-BArx qAQnY ; aY mlyAlM loNb qMmi;noun
15293;mY cACtb ;mY cACnb pox aoIb qMdb ; lYbAC hAIbsi mY cACtb poxni;adjective
15294;kAhirAgi, kAhirAgi aoIb ;kAhirAg mri lYnb aoIb ; aYKoIn misr A cxp mtMd kriguMb kAhirAgi pox soIdn purCkni;adjective
15295;NULL;NULL;NULL;NULL
15296;mY hOb, mY cAChNb qMb ;mYri puToCp qMb ; sodiyM mY hOb kemikeL amni;adjective
15297;NULL;NULL;NULL;NULL
15298;aditi ;dCs pr jAptigi mcAnupi amdi ksy F munigi loInbi ; aditin numix kOb lAInciQb lAI kuNTr AhuMdoI poCKi;noun
15299;NULL;NULL;NULL;NULL
15300;NULL;NULL;NULL;NULL
15301;pzTb, InM-nMb ;kNsiNb, poMb-Koxp asinciQbn mrM aoIdun hCcAQgi kyAx leQb Koxp qMdb ; niQTMTAd aYgi KoQKux Ipz pzTY;verb
15302;adOri ;mAIroQbi hwAIgi mhYbu mru-mrAQ toxlg Gid qOToClb mtuQd nuQsAd POdoCtun seMb apiCp mtuMsiQ ; qsi aYKoIgi yuMd pAlC amdi adOrigi sAC tOri;noun
15303;NULL;NULL;NULL;NULL
15304;tzKAI, KAIboC ;kriguMb pox amgi ani ToCpgi sruC am ; aY msigi tzKAI amKCtz pAMmi;noun
15305;yu liCli tzKAI ;mciN KujiNb UtoQguMb pAtr  am msid myAI kAb mhi yAUI ; numixKudiQgi mhAC yu liCli tzKAI am TClg tuMmi;noun
15306;puQKAIgi mKoL, puQKAIgi mKoN ;mtM tACp meciN amd puQjA KudiQgi myAIgi mtM Kznnb yYb kAQsi ; PClAQ Grid mhAC puQKAIgi mKoL tAbd cxnbgidmC hOgxlMmi;noun
15307;NULL;NULL;NULL;NULL
15308;hinAU ;IsiQd hoNb apiCp Un sAb mi toQdun cxp yAb poxsC am ; hinAU adu tureLgi akNb IceLdud ceNTKr e;noun
15309;hiQhNb ;siKidnbgidmC mteQ pAQb ; lYkoL seNnb miaoIdun sigdOrb pAMbsiQdubu IsiQ cAIbidun hiQhLlMmi;verb
15310;NULL;NULL;NULL;NULL
15311;adD i ;pYsA amgi sruC nipAL ToCpgi tzKAI am ; pYsA amgi sruC trAnipALn adD i am aoI;noun
15312;NULL;NULL;NULL;NULL
15313;aqCp rs ;KoriroLd sijiNnb lYteQ mApLgi mnuQd am ; myAMdgi toF-toFp poxsC ambu Urg, tArg nxtr g pArg puCniQd TuC lAUb PAUrbdi mdubu aqCp rsn tiLlb poxsC nxtr g KuxIni hAIn siQTAnY;noun
15314;TruM lYtb, yeCnb TMdb, nuQqAItb TMdb, peNdb TMdb ;ayexp lYtb ; wAKLd TruM lYtbn puCniQ Izb PzI;noun
15315;yeCnb TMdb, TruM lYgNdb, TruM TMdb, nuQqAItb TMdb ;kriguMb mtMd knAguMb amheCtd ayexp tOKidr ib ; yeCnb TMdb midi puCniQ IzI;adjective
15316;adw Yt lAIniQbu cxp misC ;br Am amsuQ jibbu jibbu amxtni hAIn KNb lAIniQbu TAjb misC ; szkrAcAry asi lAIniQ adw Yt lAIniQbu cxp misC aoIrMmi;noun
15317;NULL;NULL;NULL;NULL
15318;lYmAId tAb biNdu ;wAKLn sAb biNdu am msi noQTCt yeQKxlib mi amgi KoQ anigi myAI cF cAn lY hAIn lOnY ; lYmAId tAb biNdu hAIbsi mi amgi lwAI leMPugi heC aoNn tYnbd lY hAIn lOnY;noun
15319;NULL;NULL;NULL;NULL
15320;sigdOrb, lANgdOrb, noQgAgdOrb ;TwAI TAgdOrb ; sigdOrb miaoIdun hNn-hNn mcAnupAbu kOdun lYrMmi;adjective
15321;NULL;NULL;NULL;NULL
15322;tzKAI muLlb ;tzKAI muNdr ib ; mhACn TumNbdgi tzKAI muLlb hwAIdubu lYrzdgi TATrMmi;adjective
15323;mAIgrA N ;koC tzKAI am ciCp ; susmA mAIgrA Nn nAri;noun
15324;ciQKoQ amdi ciQmAI ;ciQgi qMTrCp mAIkYd lYb lYhAU Pb mPM ; seNjAU pAIb nupA adugi ciQKoQ amdi ciQmAId cA bAgAN lY;noun
15325;muNb ;mY nxtr g nuQsAnciQbd TMbdgi cAbd tuMlgdb nxtr g mhAU lYrb maoQd aoIrCp ; INsAQsi Pjn muNdr i;verb
15326;bAgAN ;cA pAMbi yAMn pAC-sNn TAb mPM ; cA bAgANsiQd TbCsub siNmisiQn IrAQ hOrMmi;noun
15327;ahAQb ;krimt lYtb mPM ; ahAQb atiyAd TwANmicAC lAK kyA qALli;adjective
15328;ahAQb ;lYmAI amsuQ atiyAgi mrCt lYb mPM ; mitr Q tOb mi ahAQbd tAUdun lYri;noun
15329;NULL;NULL;NULL;NULL
15330;mpuQPAn Kzdb mi, mmux tAn Kzdb mi ;hirN and yANn Pjn Kzdb misC ; mpuQPAn Kzdb midgi pAUtAC lOb apzbni;noun
15331;tqAQlb ciNbAN, tqAQl ciNbAN, tqAQlb ciNbAL, tqAQl ciNbAL ;ciNbu kuFsiLlib mpAN Tzb sruCki qAQlYnb mcu ; sCtM lAQbi adugi tqAQlb ciNbAN adubu aIbn gulAFki lYnAg cAQdMnY;noun
15332;ciNbAN cuFpA ;knAguMb amgi ciNbANn atoFpgi ciNbANbu TeQnbgi TbC ; ciNbAN cuFpA asi mpAN ToQgi aoIb nupA-nupi tiNnb mKL trexki mnuQdA amni;noun
15333;ciN cuFnbgi myAI ;ciNbAN ani TeQnbgi mhAU ; nuQsinb nupA nupi anidu ciN cuFnbgi myAId luFlMmi;noun
15334;NULL;NULL;NULL;NULL
15335;tqAQlb ciNbAN, tqAQlb ciNbAL, tqAQl ciNbAN, tqAQl ciNbAL ;qAQlYnb mcu aoIb ciNbu kuFsiLlib mTC-mKA nAIb mciN ; br adun nupi adugi tqAQlb ciNbAN adud mmix kuFtn yeQdun lYrMmi;noun
15336;NULL;NULL;NULL;NULL
15337;kilomKAI ;kilo amgi tzKAI am aoNbgi cAQ ; kilomKAI am hAIbsi pwA anig mANnY;noun
15338;aDAQgA UceC ;mKL amgi wAUTAQnb mcugi UceC adugi qCsMgi mTC Tzb sruC qAQb amdi msA amsuQ mKoQn snAmcu aoIb ; hYnOgi msAd aDAQgA UceCn KoQli;noun
15339;aDAnA ;IsY-noQmAIgi lMd KyALgi sruC am ; sYsCp adu aDAnA surd IsY sCli;noun
15340;Ugi PidA ;lAIniQbsiQn PMb TAQdoC-TAQjiN yAb Un mKoQ pANb UbACki poxsC am ; lAIniQb adu mhACki Ugi PidA adu Tiri;noun
15341;NULL;NULL;NULL;NULL
15342;hedkNst ebL ;kNst ebLsiQgi mkoC ; kAFnbd hedkNst ebL adu noQmYn pALle;noun
15343;supr iteNdeNt ;aoPist TbC suribmisQbu pAnbgi PM pAIrib PMnAIb ; supr iteNdeNt asi sutid lY;noun
15344;aheNb hCcAQ sruC ;aoIPM ToCp hCcAQgi maoQ-mtOdgi heNdoCp sruC ; poCpd qAIrib aqAQ mcA adigi aheNb hCcAQ sruC adu kCTxlMmi;noun
15345;acexp aniQb ;hCciNn apAMb lYb ; acexp aniQbn aYhACn mPM asid purCpni;noun
15346;aheNb numix ;liF Iyr aoIhNnbgidmCt hAFciNb numix ; chi mrisub KudiQgi Pr ebwAri TAd aheNb numix tiNsiLli;noun
15347;kort -Pi ;kriguMb loIszd kriguMb hAIjrCpbu TAQgzlCp mtMd st Ampgi maoQd pib seL ; mhACn lupA cAm kort -Pi TirMmi;noun
15348;st AM ;srkArgi ce mKL am ; pAbuQ st AM lOb cxKr e;noun
15349;pOstej st AM ;post  aoPiski KuxTAQd ciTinciQb TAnbgidmC mdud nFp tikex ; pox tAQlibsig cAQdMnbd pOstej st AMdi yAMn hoQqi;noun
15350;NULL;NULL;NULL;NULL
15351;miPA ce, wArent  letr, aerest  memo ;mTC knAguMb ambu PAnbgidmC ayAb pirb aIb ce ; miPA ce yAUdn pulisn knAguMb ambu PAb yAde;noun
15352;NULL;NULL;NULL;NULL
15353;lO IzKoLgi ptA ;kriguMb poxnciQbd mi amn mpu aoIbgi sCtACce ; lO IzKoLgi ptA asigi mtuQINn adoMgi PzPM ToCp lN pigni;noun
15354;hCki pNKYgi ;tOb qMbgi mnuQcNb ; TbC asi IhACki hCki pNKYgi wAQmdni;noun
15355;ayAb ce ;knAguMb amd kriguMb TbC am tOnbgi yATz pirb aIb pox ; adoMn TbC asi tObgi ayAb ce adu aYqoNd Uxpib qMgdr A?;noun
15356;KuduM cLlb ;msAgi aoIrb nxtr g msAgihC lYrb ; mhACn mhACki KuduM cLlb IzKoLd lO UrI;adjective
15357;hC lYb misC ;kriguMb amgidmC KNgxlb miaoI ; mcAnupA ahL asi mmA-mpAgi poxloIbgi mY cubgi ahANb hC lYb misCni;noun
15358;mpu ;kriguMb amgi mtiC cAb miaoI aoIrb ; TbC asigi mpu mKoIsiQ asigi mnuQd knAmt nxte;noun
15359;NULL;NULL;NULL;NULL
15360;wAhNToC lYb wAhY ;amdgi heNn wAhNToC lYb wAhY ; lAIriC asi wAhNToC lYb wAhY yAUI;noun
15361;awAb-cYTeQ ;yAMn wAb ; niQTO dsrT awAb-cYTeQ KAQb qMlMde;noun
15362;msAgi aoIrb, KuduM cLlb ;msAgi hC lYrb ; mhAC msAgi aoIrb lN-TuMbu kxToCp pAMlMmi;adjective
15363;NULL;NULL;NULL;NULL
15364;tOPM ToCtb ;kriguMb am tOnbgi ayAb yAUdb ; adoMn aYKoIbu toKAI tAhNnbgi tOPM ToCtb hoxnbdu kANnAroI;adjective
15365;NULL;NULL;NULL;NULL
15366;nMTbirb ;msAgi hC muNbiKr b ; nMTbirb lYbACsiQgi awAbdi KAQb qMde;adjective
15367;lzToClb ;huNdoClb aoIb ; lzToClb poxsiQbu Kuxn soCtbn PY;adjective
15368;huNdoCp ;kriguMb pox ambu lzToCpgi TbC ; poxsiQ asi huNdoCp mTO tAre;noun
15369;heNn TijiNb, heNn pisiNb ;aoIPM ToCp msiQdgi TOaoQ ; heNn TijiNbdgi mhAC lupA cAm mAQle;noun
15370;heNjiNb ;kriguMb pox ambu yoNPM ToC mmldgi wAQKxn hAIbgi TbC ; dukAnPMb nupA asi heNjiNn yoLli;noun
15371;mruaoIb misC ;aAIngi mtuQ INn PzPM ToCp misC ; yuM asigi mruaoIb misC knAno;noun
15372;cexn loxsiNb ;Pjn mi Udnb TMjiNb ; hurANbn cexn loxsiNb lN-TuMbu Tidun lYrMmi;adjective
15373;NULL;NULL;NULL;NULL
15374;NULL;NULL;NULL;NULL
15375;NULL;NULL;NULL;NULL
15376;suFnM lYqAC ;knAguMb amgi apAMbgi mtuQ INn TbC TOrM KudiQmC pAQToCp lYbAC qACpgi kAQloN am ; mhACn suFnM lYqACpu yAb qMlMde;noun
15377;luciQbgi PM ;miyAMgi TO pubgi PM pAIbib misC ; mhACn luciQbgi PMbu lOrMde;noun
15378;luciQbgi TbC ;miyAMgi TO pubgi TbC tOb misC ; mANsiQgbu luciQbgi TbC tOhnb pAMde;noun
15379;NULL;NULL;NULL;NULL
15380;qACn cxp ;pArliment n seMb kAQloNbu yAbgi tOaoQ ; msibu qACn cxp hAIbsi yAMnmC mru aoI;noun
15381;pAU sNdoCp ;kriguMb niyM, mx, wAKLnciQbbu yoCKxnb nxtr g sNdoCnbgidmC puNn hoxnb nxtr g sNdoCp ; luF KudiQmCki luciQbsiQ pAU sNdoCpd luFli;noun
15382;pAUKoL loI ;knAguMbgi wAKLloNbu miyAMd sNdoCpgi TbC tOb misC ; miKLgi mAQaonn pAUKoL loIsiQn KuQgzsiQd koIceN ceNdun pAu sNdoCli;noun
15383;NULL;NULL;NULL;NULL
15384;nupi ahL, nupi ahN ;nupi ani loNb nupA amgi ahANb lohoQdun lOb nupi ; rosNgi nupi ahNdu mTwAI nuQqAItbdgi mpAMd cxKr e;noun
15385;NULL;NULL;NULL;NULL
15386;aheNb seNPM ;kriguMb tqAIPdb TbC amdgidmC nxtr g aKNnb PibM amd msAgi piPM ToCp seLdgi heNn pib ; aYn qsimC poxyoM asi aheNb seNPM pidun lOTorClr;noun
15387;NULL;NULL;NULL;NULL
15388;mTO ciNb mi, szdb mi, TOszdb mi, wAIszdb mi ;TbC yAmndun poTAb szdb mi ; rAmAnuj mTO ciNb mini mhAC cAbgi mtM PAUb Pzde;noun
15389;NULL;NULL;NULL;NULL
15390;NULL;NULL;NULL;NULL
15391;NULL;NULL;NULL;NULL
15392;NULL;NULL;NULL;NULL
15393;NULL;NULL;NULL;NULL
15394;NULL;NULL;NULL;NULL
15395;NULL;NULL;NULL;NULL
15396;NULL;NULL;NULL;NULL
15397;NULL;NULL;NULL;NULL
15398;NULL;NULL;NULL;NULL
15399;UkAI tCp ;apACp UpACguMbn tOToClb lYbCpu amuC hNn lYteM mAnhNb ; lOmin lObuCpu KoIdoClb mtuQd UkAI tCli;verb
15400;NULL;NULL;NULL;NULL
15401;NULL;NULL;NULL;NULL
15402;pAU puToC pusiN tOb ;aroNb pAU lObgi TbC ; pAU puToC pusiN tOnbgidmCt Kzb-hYb am czqi;noun
15403;NULL;NULL;NULL;NULL
15404;NULL;NULL;NULL;NULL
15405;NULL;NULL;NULL;NULL
15406;NULL;NULL;NULL;NULL
15407;mmL ;pox nxtr g mi ambu atoFpg cAQdMnbd aPbni hAIn KNdun lOsiNbgi TOaoQ ; knAguMb misC nxtr g kriguMb poxsC amgi mtiC adun misC nxtr g poxsC adugi mmL leFpi;noun
15408;NULL;NULL;NULL;NULL
15409;NULL;NULL;NULL;NULL
15410;NULL;NULL;NULL;NULL
15411;NULL;NULL;NULL;NULL
15412;NULL;NULL;NULL;NULL
15413;szgoM piTCp ;szgoM TChNbgi TbC ; aqAQbu msA mU PnbgidmCt cAQ nAIn szgoM piTCp drkAr aoI;noun
15414;piTCp ;TChNbgi TbC ; knAguMb ambu yu piTCp hAIbse aPb TbC nxte;noun
15415;mruF mseN ;mruF amg-amg ; mruF mseN amn ambu TwAI kzToCnbgidmCt seM-sAdu lY;noun
15416;NULL;NULL;NULL;NULL
15417;NULL;NULL;NULL;NULL
15418;IsiQ TuMb ;IsiQ puQTN TNb aoIb ; noQ yAMn cubn mrM aoIdun mPM puMnmC IsiQ TuMb mPM aoIre;adjective
15419;IsiQ TuMb ;IsiQn puQTN TNb aoIb ; noQ yAMn cubn mrM aoIdun mPM puMnmC IsiQ TuMb mPM aIre;verb
15420;sruC tzKAIb ;kriguMb pox amgi ; lOmin sruC tzKAIb am lOrg cxKr e;noun
15421;nMbgi TbC ;kriguMb lAIiC ntr g KuNnAIgi mrMd Ib cePoQnciQbd PoQb Ib KuxI nxtr g ; mNtr igi mrAL lYbgi KudMsiQ nMbgi TbC cxTri;noun
15422;NULL;NULL;NULL;NULL
15423;tzKAIgi mpu aoIrb misC ;TuMgi sruC tzKAI dKL tOrb miaoI ; tzKAIgi mpu aoIrb misC adu hOjiC PAUb msAgi sruC lOb lACtri;noun
15424;KuQgz anigi mpu ;mi tAb toqAN-toqANb lM animCt mkoC ToQb aoIn pANb misC ; KuQgz anigi mpu adu KuN animCt mhACki PM adu cF mANnY;noun
15425;NULL;NULL;NULL;NULL
15426;NULL;NULL;NULL;NULL
15427;NULL;NULL;NULL;NULL
15428;NULL;NULL;NULL;NULL
15429;NULL;NULL;NULL;NULL
15430;NULL;NULL;NULL;NULL
15431;NULL;NULL;NULL;NULL
15432;NULL;NULL;NULL;NULL
15433;NULL;NULL;NULL;NULL
15434;nhA aoIrib ;chi trA truCtgi kuNTr A mqA PAUbgi chi mtAQ ; mhACki nhA aoIrib mcA nupA ani amerikAd lY;adjective
15435;NULL;NULL;NULL;NULL
15436;NULL;NULL;NULL;NULL
15437;NULL;NULL;NULL;NULL
15438;NULL;NULL;NULL;NULL
