8737;पৰिलक्षित;यिटो स्पष्ट ৰूपत देखा पोৱा गैछे  सम्प्रति असमीय़ा युৱसमाजत पाश्चात्य संस्कृतिৰ प्रभाৱ बाৰुकैय़े पৰा पৰिलक्षित हैछे
8738;NULL;NULL NULL
8739;NULL;NULL NULL
8740;बिषम संख्या, बिषमसंख्या, बिषम ৰाशि;यिटो संख्या दुइৰे समपूर्णৰूपे बिभाजित कৰिब पৰा नायाय़  तिनि, ्पाँच, सात आदिबोৰ बिषम संख्या
8741;एघाৰ, एकादश, ११;दहतकै एक बेछि  क्रिकेट खेलৰ एटा दलत एघाৰजन खेलुৱै थाके
8742;पढ़ा-कोठा, पढ़ाकोठा, अध्यय़न कक्ष, ष्टाडि ৰुम;अध्यय़न कৰा कोठा  सुधीৰे पढ़ा-कोठात बहि पढ़ि आछे
8743;चन्द्रोदय़;चन्द्र उदय़ होৱा कार्य  किछुमान मानुहे चन्द्रोदय़ৰ पिछतहे निजৰ ब्रत भाङे
8744;चेण्डेल, चप्पल;जोताৰ सलनि पिन्धा चामৰा, ৰबৰ, प्लाष्टिक आदिৰ पटि लगोৱा आৰु गोৰोहा ओलाइ थका एबिध सामग्री  मोৰ चेण्डेलयोৰ चिगिल
8745;NULL;NULL NULL
8746;सकर्मक;(ब्याकৰणत) कर्म युक्त  एइ बाक्यबोৰৰ पৰा अकर्मक आৰु सकर्मक क्रिय़ा बिचाৰि उलिओৱा
8747;पदजल, चৰणामृत, पादोदक;पूज्य ब्यक्तिৰ चৰण धोৱा पानी  शिष्यइ गुৰुৰ पदयुगल धुइ पदजल पान कৰिले
8748;चर्बी, मेद;किछुमान प्राणीৰ शৰीৰत पोৱा पिछल, लेहुका आৰु बगा पदार्थ  चर्बीৰ काৰणे शৰीৰत मेदबहुलता आहे
8749;मोकाबिला कৰा, मुखामुखि होৱा;काৰोबाৰ आक्रमण आदिৰ बिৰोधिता कৰा  तेओँ ्साहसेৰे निजৰ शत्रुৰ सैते मोकाबिला कৰिले
8750;गाञ्जा;देहत ৰागी लगोৱाৰ काৰणे सघने ब्यৱहाৰ होৱा  एबिध उद्भिदৰ पूৰठ पात आৰु गुटि बिशेष याक धोँৱा हिचापे सेৱन कৰा हय़  गाञ्जा सेৱन कৰाटो स्बास्थ्यৰ काৰणे यथेष्ट हानिकाৰक
8751;NULL;NULL NULL
8752;चৰाचৰ;सचल(चৰ) आৰु अचल(अचৰ) पदार्थৰ समग्र जगत  भगৱानक चৰाचৰ जगतৰ पालक बुलि गण्य कৰा हय़
8753;चिनेमा, बोलछबि, कथाछबि, चलच्चित्र;चलमान छबिৰ द्बाৰा कोनो एक घटनाৰ आलमत तैय़ाৰ कৰा मनोৰञ्जनৰ एक सबाक माध्यम  मोहिनीय़े केৱल चिनेमा चाबलै भाल पाय़
8754;लहৰ, धाৰ;हठाॎ जोৰेৰे अहा प्रৱाह  पानीৰ लहৰबोৰ शिलत ठेका खाइ आगुৱाइ गै आछे
8755;NULL;NULL NULL
8756;NULL;NULL NULL
8757;चौৰाल्लिश, दुकुৰि चाৰि;चल्लिश आৰु चाৰि  तेओँৰ ्यौथ पৰिय़ालत सर्बमुठ चौৰाल्लिशजन लोक आछे
8758;कलৰৱ;पक्षीय़े कৰा एक धৰणৰ मधुৰ श््ब्द  पुৱाइ पुৱाइ चৰाइ-चिৰिकतिৰ कलৰৱ भाल लागे
8759;धुमधाम, धुम-धाम;उॎसৱ आदित होৱा आनन्ददाय़क पৰिस्थिति  चुबुৰिटोৰ मानुहৰ धुमधाम देखि गम पोৱा गैछे ये तात किबा उॎसৱ आछे
8760;निचानबाजी;निचान लगोৱा कार्य  ৰाज्यबर्धने निचानबाजीत ৰूपৰ पदक लाभ कৰिछिल
8761;चेलबेलनि, बक्-बकनि, केल्-केलनि, केलकेलनि;भाल-बेय़ा नभबाकै मुखत यि आहे ताके कोৱा  इय़ात चेलबेलाइ नाथाकिबा
8762;चाबुक, सौका;जन्तुक पৰिचालना कৰिबलै बा खेदोते माৰिबलै ब्यৱहाৰ कৰा सूता बा चामৰाৰे बटि लोৱा यतन  जन्तुक बश कৰि ৰाखिबलै चाबुक ब्यৱहाৰ कৰा हय़
8763;मिहि, निमज;यिटो खहटा नहय़  बाढ़ैजने पाटचटा मिहि कৰि आछे
8764;उल्टा-सिधा, उल्टा-पाल्टा, उलट-पालट, उल्टा-पुल्टा;यिटो एफालৰ पৰा आनफाललै निय़ा हैछे अथबा यिटो येनेकुৱा होৱा उचित तेनेधৰणৰ नोहोৱा एक अৱस्था  तेओँ ्उल्टा-सिधा कथा कै आमाक मूर्ख साजिछे
8765;कोमलता, स्निग्धता, मेदुৰता, मसृणता;निमज बा कोमल होৱा कार्य  इमान घँ्हाৰ पिछतो बाचनटोत लागि थका तेलৰ कोमलताबोৰ नगʼल
8766;आलतीय़ा-माटि, आलतीय़ा माटि;लिकटीय़ा कʼला बৰणৰ माटि  कुमाৰे आलतीय़ा-माटिৰे पात्र, बाचन आदि तैय़ाৰ कৰे
8767;डाकोৱाल, पोष्टमेन, पिय़न, पत्रबाहक;चिठि-पत्र, मानि-्अर्डाৰ आदि घৰे घৰे दि फुৰा डाक बिभागৰ कर्म््चाৰी  डाकोৱाले घৰे घৰे घूৰि चिठि-पत्र दि फुৰे
8768;नगৰ-शुल्क, नगৰशुल्क;बाहिৰৰ पৰा नगৰलै अहा माल-बस्तु आदित लगोৱा कৰ आदि  पुलिचजने ट्राक ड्राइभाৰৰ पৰा नगৰ-शुल्क संग्रह कৰि आछे
8769;कৰ भৱन;चहৰৰ बाहिৰत बनोৱा चकी बा स्थान यʼत बाहिৰৰ पৰा अहा आৰु चहৰत प्रৱेश कৰा मालबस्तु आदिৰ बाबत कৰ बा शुल्क आदि लोৱा हय़  कৰ भৱनৰ सन्मुखलै अहाৰ लगे लगेइ मालबाही ट्राकखने कৰ दिबৰ काৰणे गाड़ीৰ गतिबेग कमाले
8770;NULL;NULL NULL
8771;NULL;NULL NULL
8772;टुटकीय़ा, लगनिय़ाৰ, कथा लगनीय़ा, टुटकीय़ा मानुह;गोपन कथा फादिल कৰा ब्यक्ति बा कथा लगाइ फुৰा ब्यक्ति  टुटकीय़ालोकৰ काৰणे केतिय़ाबा केतिय़ाबा पाৰस्पৰिक सम्बन्धৰ माजत भुल बुजाबुजिৰ सृष्टि हय़
8773;NULL;NULL NULL
8774;असाৱधानता, अमनोयोगिता;असाৱधान है थका अৱस्था बा भाब  असाৱधानताৰे ৰाष्टा पाৰ होৱाৰ समय़त मोहनक एखन गाड़ीय़े खुन्दामाৰि थै गʼल
8775;चुमा खोৱा, चुमा दिय़ा, चुमा, चुम दिय़ा;ओँठेৰे काৰोबाৰ कोनो अंग स्पर्श ् कৰा  माके मৰमते सन्तानक बाৰे बाৰे चुमा खाइछे
8776;हलौ चोला, हलौ-चोला, गाउन;आँठुलैके  ओलोमाइ पिन्धा एबिध साज  आगৰ दिनत धनी लोकसकले हलौ चोला पिन्धिछिल
8777;चाटमৰा, चाटमाৰि;तीब्र पोहৰৰ सन्मुखत चकु जिलमिलोৱा  आन्धाৰ कोठाৰ पৰा ओलाइ यदि प्रखৰ ৰʼदत याय़ तेतिय़ा चकु चाटमाৰि धৰे
8778;चाৰिगुण, चाৰि गुण;यिमान आछे तातकै तिनिगुण बेछि  आपुनि यिमान खाय़, मइ ताৰ चाৰिगुण खाब पाৰिम
8779;चौब्बिश, दुकुৰि चाৰि;बिश आৰु चाৰि योग कৰिले पोৱा संख्या  बाৰ संख्याटोक दुइय़ेৰे पूৰण कৰिले चौब्बिश पोৱा याय़
8780;चौৰान्नब्बै, चाৰिकुৰि चैध्य;नब्बै आৰु चाৰि  एइ सन्मिलनखनत देश-बिदेशৰ चौৰान्नब्बैजन बिद्बाने अंशग्रहण कৰिछे
8781;चौৰाशी, ८४;आशी आৰु चाৰि  एतिय़ालैके एइ पुৰस्काৰटो चौৰाशीजन लोकक दिय़ा हैछे
8782;चौषष्ठि, ६४;षाठि आৰु चाৰि  एइ कितापखनৰ मूल्य चौषष्ठि टका
8783;चौसत्तৰ, तिनिकुৰि चैध्य;सत्तৰ आৰु चाৰि  एइ बाछखनत चौसत्तৰजन यात्री आछे
8784;संकोचन, सङ्कोचन;संकोच बा सीमित कৰा काৰ्य  संकोचनৰ पिछत मात्ৰ दहजन श्ৰमिक थाकिल
8785;NULL;NULL NULL
8786;NULL;NULL NULL
8787;NULL;NULL NULL
8788;चाक, मौचाक;मौमाखि आदिৰ घৰ  एइजोपा गछत मौमाखिय़े चाक साजिछे
8789;छत्रपति, छत्रधाৰी;छत्र धाৰण कৰोँता  प्रजाइ छत्रपति ৰजाৰ दर्शनৰ ्बाबे आतुৰ आछिल
8790;चाकनि;यि बस्तुৰे किबा चाका हय़  माय़े चाकनिৰे चाह चाकिछे
8791;छाप मৰा, छाप दिय़ा, छपोৱा;चिय़ाँही, ৰं आदिৰ सहाय़त एटा बस्तुक आन एटा बस्तुৰ ओपৰत हेँ्चा दि ताৰ आकृति गढ़ा  निर्बाचनी प्रचाৰकसकले ठाय़े ठाय़े देৱालत निर्बाचनी प्रतीक छाप माৰिछे
8792;मोहৰ लगोৱा, चाब मৰा;कोनो बस्तु आदिৰ ओपৰत छपा बहुৱाइ निचान आदि लगोৱा  डाकघৰत एजन कर्म््चाৰीय़े चिठित मोहৰ लगाइ आछिल
8793;छपा कৰा, मुद्रण कৰा;छपाकलत आखৰ बा चित्र अंकन कৰा  एइ कितापखन ज्योति प्रकाशनत छपा कৰा हैछे
8794;छपामूल्य, छपा-मूल्य, छपा मूल्य;छपा कৰाৰ पाৰिश्रमिक  प्रकाशके एइबाৰ कितापৰ छपामूल्य बहुत बेछि बिछाৰिछे
8795;NULL;NULL NULL
8796;छापन, छापन्न, ५६;पञ्चाश आৰु छय़  बानपानीत छापन्नटा पৰिय़ाल अधिक क्षतिग्रस्त हʼल
8797;छाब्बिश, २६;बिश आৰु छय़  श्याम एतिय़ा छाब्बिश बछৰीय़ा हʼल
8798;छमछम, छम-छम;नूपुৰ, पाय़ेल आदि बाजिले होৱा श््ब्द  नृत्य कৰाৰ समय़त नृत्य-पटीय़सीৰ नूपुৰे छमछम कৰि आछिल
8799;छिटिका, छिटिकि पৰा;बाचन लৰचৰ कৰाৰ काৰणे कोनो तৰल पदार्थ छिटिकि पৰा  ৰाधाৰ गागৰिৰ पानी छिटिकि पৰिछे
8800;NULL;NULL NULL
8801;छाँ, छाँय़ा;ৰʼद, पोहৰ आदि नपৰा ठाइ  पथिकजने छाँत बहि जिৰणिलै आछे
8802;बृत्ति, छात्रबृत्ति;अध्यय़नৰ काৰणे लाभ कৰा अनुदान  ৰोहणৰ दৰे दुखीय़ा लʼৰाइ बृत्ति पाय़ेइ पढ़ा-शुना कৰिले
8803;छात्राबास, छात्राৱास, होष्टेल;छात्र थका ठाइ  ৰाहुले छात्राबासत थाकि पढ़ाशुना कৰि आछे
8804;छिः छिः, छिः, छि-कटा;घृणा, तिৰस्काৰ, अৰुचि आदि सूचक श््ब्द  तेओँ मुख बन्ध कৰि छिः छिः कৰि आछे
8805;NULL;NULL NULL
8806;बाम, तৰां;यिटो कम गभीৰ हय़  गৰमৰ दिनत बाम पुखुৰीबोৰ शुकाइ याय़
8807;छटिओৱा, सिँचा;कोनो तৰल पदार्थ छटिओৱा कार्य  ৰोगৰ पৰा शस्य ৰक्षा कৰिबৰ काৰणे औषध छटिओৱाटो आৱश्यक
8808;आৰम्भ होৱा;कोनो कथा बा कार्य आदिৰ आৰम्भणि होৱा  भाৰत आৰु पाकिस्तानৰ माजत युद्ध आৰम्भ हʼल
8809;फुटा, छेदन;छेद कৰा कार्य  गहना पिन्धिबৰ काৰणे महिलासकले नाक आৰु काणत फुटा उलिय़ाय़ लय़
8810;सम्पादक, सचिब;मालिक बा कोनो संस्थाৰ किताप-पत्र बा लेखा-मेला सम्बन्धीय़ कार्यৰ सहाय़क  मोहनक एइ उपसमितिखनৰ सम्पादक कৰा हʼल
8811;जापि दिय़ा;कोनो काम आदि कৰिबৰ काৰणे काৰोबाৰ जिम्मात दिय़ा बा लोৱा  मालिके सकलो काम मोৰ ओपৰत जापि दिले
8812;छय़ानब्बै, छिय़ानब्बै;नब्बै आৰु छय़  एइ श्रेणीटोत छय़ानब्बैजन बिद्यार्थी आछे
8813;छय़ानब्बै, छिय़ानब्बै;नब्बैतकै छय़ बेछि होৱा संख्या  एशৰ पৰा चाৰि बिय़ोग कৰिले छय़ानब्बै पोৱा याय़
8814;छय़चल्लिश;चल्लिश आৰु छय़  बाछखनत छय़चल्लिशजन यात्री आछिल
8815;छय़चल्लिश, ४६;चल्लिशৰ लगत छय़ योग कৰिले पोৱा संख्याटो  मोৰ लʼৰाटोৱे एकৰ पৰा छय़चल्लिशलैके गणना कৰिब पाৰे
8816;छय़ाशी, ८६;आशी लगत छय़ योग कৰिले पोৱा संख्या  पँ्चाशीৰ पिछৰ संख्याटो छय़ाशी
8817;छय़ाशी, छिय़ाशी, ८६;आशीतकै छय़ बेछि  एइ बिद्यालय़खनत सर्बमुठ छय़ाशीजन लʼৰा-छोৱाली आछे
8818;छय़सत्तৰ, ७६;सत्तৰ आৰु छय़  एइ बाछखनत छय़सत्तৰजन लोक बहिब पाৰे
8819;छय़सत्तৰ, ७६;सत्तৰৰ लगत छय़ योग कৰिले पोৱा संख्या  आशीৰ पৰा चाৰि बिय़ोग कৰिले छय़सत्तৰ पोৱा याय़
8820;हाँचि;जोৰेৰे श््ब्द कৰि नाकৰ भितৰৰ पৰा एकेबाৰते ओलोৱा बाय़ु बिशेष  मोৰ बाৰे बाৰे हाँचि आहि आछे
8821;हाँचिओৱा, हाँचिय़ाइ थका;हाँचि होৱा  ठाण्डाৰ काৰणे मोहने बाৰे बाৰे  हाँचिय़ाइ आछे
8822;लৰोৱा, हिलोৱा;कोनो ठाइৰ पৰा उठाइ लै इफाल-सिफाल कৰा  सीता सय़म्बৰत डाङৰ-डाङৰ ৰजा-महाৰजाइय़ो हৰधनु लৰाब नोৱाৰिले 
8823;NULL;NULL NULL
8824;घनीभৱन;कोनो द्रৱ पदार्थक ्गाढ़ कৰा कार्य  पानीৰ घनीभৱनৰ फलत बৰफ हय़
8825;खोदाइ कৰा;काटि पेलाइ पृथक कৰा  खनिकৰजने मूर्ति साजिबৰ काৰणे शिलटोत खोदाइ कৰि आछे
8826;बखलिय़ा, छेला, बाकलि गुचा, चोकोৰा गुचा;चोकोৰा बा बाकलि गुचोৱा  खेतिय़के खेतिपथाৰत कुँहिय़ाৰ बखलिय़ाइ आछे
8827;स्पर्श कৰोৱा;काৰोबाक किबा स्पर्श कৰोৱा  माके नৱजातक शिशुटोक भगৱानৰ मूर्तिटो स्पर्श ्कৰाले
8828;लाजुकीलता, लाजुकी लता, लज्जामालती;एबिध सৰु ्काँइटयुक्त उद्भिद  लाजुकीलता गछ चुइ दिय़ाৰ लगे लगे ताৰ पात कोँचखाइ याय़
8829;जोकৰा, भिৰोৱा;कोनो बस्तु आगलै पिछलै टना  श्यामे फल चिङिबৰ काৰणे गछजोपाৰ डालटो जोकाৰिछे
8830;महाभाৰत, महाभाৰत युद्ध;कुৰुक्षेत्रत कौৰৱ आৰु पाण्डৱৰ माजत होৱा युद्ध  महाभाৰतत भगৱान कृष्ण अर्जुनৰ ्साৰथि हैछिल
8831;आँ्तৰोৱा;काৰोबाक काৰोबाৰ पৰा पृथक कৰा  ৰाहुले बिदेशत पोৱा चाकৰिटोৱे ताक आपोनजनৰ पৰा आँ्तৰाले
8832;अदृढ़;निश्चित बा बिचाৰ आदित दृढ़ हʼब नोৱाৰा  पितामह भीष्म केतिय़ाओ निजৰ प्रतिज्ञात अदृढ़ होৱा नाछिल
8833;मुक्तिपण, बन्दीपण;बन्धनৰ पৰा मुक्त कৰिबৰ काৰणे दिय़ा बा लोৱा धन  अपहৰणकाৰीय़े मोहनৰ पितृৰ पৰा एकलाख टका मुक्तिपण बिचाৰिछे
8834;खेजुৰ, खाजुৰ;खेजुৰ गछৰ बीज याक फल-मूल हिचापे धৰा हय़  कान्दि थका शिशुटोक खुৰाइ खेजुৰ खाबलै दिले
8835;बटालि;शिल आदि काटिबৰ काৰणे ब्यৱहाৰ कৰा लोहाৰ एबिध उपकৰण  खनिकৰजने लोहाৰ बटालि आৰु हातुৰीৰे शिलटो खोदाइ कৰि आछे
8836;जाङिय़ा, जाङ्गिय़ा;जङ्घा बा कৰङ्गनलैके कमৰ ढाकि पिन्धा एकधৰणৰ पৰिधेय़ बस्त्र  श्यामे घৰৰ पৰा बाहिৰलै ओलोৱाৰ समय़त जाङिय़ाৰ ओपৰत लुङी पिन्धि लʼले
8837;NULL;NULL NULL
8838;बৰमाला;कन्याइ निजৰ भाबि पत्नीक पिन्धोৱा माला  सीताइ ৰामৰ डिङित बৰमाला पिन्धाले
8839;जुति;ब्यৱहाৰৰ उपयोगिता चोৱा कार्य ् बा भाब  सीमाइ दाइलৰ जुति चाइछे
8840;चाइकेल, बाइचाइकेल, बाइ-चाइकेल;भৰिৰे चलाब पৰा दुचकीय़ा बाहन बिशेष  श्यामे चाइकेल शिकि आछे
8841;पोৱालि, शाৱक;कोनो पशुৰ सन्तान  यिकोनो पशुৰेइ पोৱालि बৰ धुनीय़ा हय़
8842;नार्चाৰी;यि ठाइत गछपुलि आৰु बीज आदि बिक्री कৰा हय़  तेओँ ्नार्चाৰीৰ पৰा आम आৰु आङुৰৰ पुलि किनिले
8843;खटोৱा, जोৰा दिय़ा;जोৰा दिय़ाৰ काम  सोणाৰीय़े गहनाबोৰत हीৰा खटाइछे
8844;बाखৰ खटोৱा;यʼत बाखৰ आदि खटोৱा आछे  गीताइ बाखৰ खटोৱा गहना पिन्धिबलै भाल पाय़
8845;हिजৰा;पुৰुष बा नाৰीৰ एको लक्षण नथका ब्यक्ति बिशेष  आजिकालि हिजৰाबोৰेओ ৰाजनीति कৰिबलै लैछे
8846;NULL;NULL NULL
8847;जनश्रुति, किम्बदन्ति, प्रबाद, जनৰৱ, जनप्रबाद;मानुहৰ माजत प्रचलित नि्र्भৰयोग्य आधाৰ नथका किछुमान कथा बा खबৰ  केतिय़ाबा केतिय़ाबा जनश्रुतिय़े मानुहৰ मनत भ्रमৰ सृष्टि कৰिब पाৰे
8848;NULL;NULL NULL
8849;नৰसंहाৰ, गणहत्या;बहुतो मानुहक एकेलगे कৰा हत्या  गुजৰाटत घटा गोधৰा नৰसंहाৰे आमाৰ संकी्र्ण मनৰ पৰिचय़ प्रतिफलित कৰे
8850;जनित;कोनो काৰणत होৱा बा काৰोबाৰ द्बाৰा उॎपन्न कৰा  मेलेৰिय़ा एबिध महजनित ৰोग
8851;जन्मगत, जन्मजात;जन्मৰ समय़ पৰाइ काৰोबाৰ लगत अहा बा थका बस्तु  मोहन जन्मगत अन्ध
8852;जन्मकुण्डली, जन्मपत्रिका;जन्मৰ समय़त ग्रहৰ स्थिति सम्पर्के ज्योतिष शास्त्र अनुसৰि नि्र्णय़ ्कৰा चक्रबिशेष  बिबाहৰ प्रथम दिना घৰৰलोके एजन अभिज्ञ पण्डितৰ द्बाৰा लʼৰा-छोৱालीৰ जन्मकुण्डली तैय़ाৰ कৰे
8853;NULL;NULL NULL
8854;NULL;NULL NULL
8855;हाबिलदाৰ;पुलिचৰ एजन ्कर्मी  सन्त्रासबादीৰ आक्रमणत एजन हाबिलदाৰ श्बहीद हʼल
8856;जामिन;मुखेৰे कै, किबा लिखि बा टका जमा कৰि कोनो ब्यक्ति बा कार्यৰ ् दाय़ित्ब निजৰ ओपৰत लोৱा  न्याय़धिशे जामिनৰ धन एहेजाৰ ठिक कৰिले
8857;NULL;NULL NULL
8858;गोट;जमा होৱा गोट खोৱा अৱस्था बा भाब  खेति पथाৰत शस्यৰ गोट भाल हैछे
8859;बिजय़स्तम्भ, जय़स्तम्भ;कोनो युद्धत जय़लाभ कৰाৰ स्मृतिस्बৰूपे सजा स्तम्भ बिशेष  सम्राट अशोकৰ बिजय़स्तम्भ दिल्लीत आछे
8860;NULL;NULL NULL
8861;अलपो, तिलमात्रओ, किञ्चितो;बहुत कम बा बहुत कम मात्रात  मोৰ तेओँৰ ओपৰत अलपो बिश्बास नाइ
8862;जाৰक;यिटो ज्बलाय़लै तैय़ाৰ कৰा हैछे  जाৰक लৱणेৰे बातৰोगৰ गाँठित सेक दिय़ा हय़
8863;प्रणाली;दुइ बहल जलभागक बा सागৰक संलग्न कৰा ठेक जलभाग  कोৰिय़ा प्रणालीय़े पूৱ-चीना सागৰ आৰु जापानी सागৰक लग लगाइछे
8864;जलप्रৱाह, जल-प्रৱाह, जल प्रৱाह, जलधाৰा;जल बा पानीৰ प्रৱाह  नदीৰ जलप्रৱाहत तेओँৰ टुपीटो उৰि गʼल
8865;पकनीय़ा, चाकनैय़ा;पानीৰ ढौ एटा केन्द्रत पाक खाइ घूৰि थका प्रबाह  तेओँ नदीत गा धुइ थाकोतेइ पकनीय़ा पৰि डुब गʼल
8866;जलपथ, जलमार्ग;जलयान आदि अहायोৱा कৰा पथ  बिदेशीसकले सर्बप्रथम जलपथेৰे भाৰतबर्षत प्रৱेश कৰिछिल
8867;जलकोँৱৰ, जलपुৰुष;एबिध कल्पित जलजन्तु याৰ आधाभाग पुৰुषৰ आৰु आधाभाग माछৰ हय़  शिशुৱे जलकोँৱৰ आৰु जलकन्याৰ काहिनी बৰ मन दि शुने
8868;उद;पৰिष्काৰ पानीत थका एबिध मांसहाৰी स्तन्यपाय़ी जन्तु  उदৰ नोम गाढ़ मुगा बৰणीय़ा
8869;पाम्पछेट, पामछेट, ৱाटाৰपाम्प;कुँ्ৱा आदिৰ पৰा पानी उठाबৰ काৰणे ब्यৱहाৰ कৰा यन्त्र  खेतिय़के खेतिपथाৰत पानी सिचिबৰ काৰणे पाम्पछेट ब्यৱहाৰ कৰे
8870;फोৱाৰा, पानीৰ फोৱाৰा;मानुहे सजा एक मनोৰञ्जक सामग्री याक ओपৰৰ पৰा हेँ्चा दिय़ा काৰणे पानीৰ खीन धाৰा बा सৰु सৰु कणिका खुउब जोৰेৰे ओलाइ चाৰिओफाले चिटिकि पৰे  उद्यानत लगोৱा फोৱाৰाৰ पৰा ৰं-बिৰङৰ पानी ओलाइछिल
8871;जलस्तम्भ;जलाशय़ बा समुद्रৰ पानी किछु समय़ৰ काৰणे ओपৰलै उठि स्तम्भৰ ৰूप धाৰण कৰा एक धৰणৰ प्राकृतिकघटना  जलस्तम्भक प्राय़ेइ अशुभ आৰु क्षतिकाৰक बुलि गण्य कৰा हय़
8872;गृह-प्रৱेश, गृह प्रৱेश;शुभ नक्षत्र, दिन आदि चाइ पूजा-अर्च््ना कৰि नतुन घৰत प्रबेश कৰा कৰा कार्य  गृह-प्रৱेशৰ समय़त किछुमान मानुहे पूजा-अर्च््ना कৰे
8873;NULL;NULL NULL
8874;ढिला होৱा, हिला;बान्धोन कम होৱा बा ढिला होৱा एक अৱस्था  एइ मेचिनटोৰ सकलो अंश ढिला हैछे
8875;दस्ता, जिंक;एबिध नील-बगा चानेकीय़ा धातु  पितल तैय़ाৰ कৰोते दस्ता ब्यৱहाৰ कৰा हय़
8876;जाहाजी;जाहाज सम्बन्धीय़ बा जाहाजৰ  जाहाजी काउৰीजनी उৰि पुनৰ जाहाजत आहि पৰेहि
8877;NULL;NULL NULL
8878;NULL;NULL NULL
8879;फৰफৰोৱा, फৰफৰाइ थका;लৰचৰ कৰाৰ काৰणे फৰफৰ श््ब्द कৰा  पांखाৰ बताह लगाৰ काৰणे कितापखनৰ पातबोৰ फৰफৰाइ आछे
8880;NULL;NULL NULL
8881;NULL;NULL NULL
8882;NULL;NULL NULL
8883;चिनेमाहल, चिनेमा-घৰ, छबिघৰ, टकीज;चिनेमा देखुओৱा भৱन  एइ चहৰखनत सातटा चिनेमाहल आछे
8884;NULL;NULL NULL
8885;शुकुৱा, शुकुओৱा;लेतेৰा बस्तुৰ लेतेৰाखिनि ्आँतৰोৱाৰ काৰणे ৰʼद आदित ৰखा  धुबीय़े ৰʼदत कापोৰ शुकुৱाइ आछे
8886;टुकुৰा कৰा, भङा;आघात कৰि बा मৰिय़ाइ कोनो बस्तुक टुकुৰा-टुकुৰ कৰा  एइ कुँहिय़ाৰडाल सৰु-सৰु टुकुৰा कৰा
8887;कोच, सोत-मोच;कोनो बस्तु संकुचित है पৰिले होৱा एक धৰणৰ गढ़  कापोৰৰ कोच इस्त्ৰी कৰि आँतৰाब पाৰि
8888;दोलाइ थका;काৰोबाक झुलि थका बा दुलि थकात प्रबृत्त कৰा  सीताइ गीताक दोलनात दोलाइ आछे
8889;NULL;NULL NULL
8890;चुलिय़ा-चुलि;एजने आनजनৰ चुलित धৰि टना-आजोৰाৰे कৰा एकधৰणৰ काजिय़ा  एटा सৰु कथाक लैय़ेइ सीता आৰु गीताৰ माजत चुलिय़ा-चुलि आৰम्भ है गʼल
8891;क्बाथ, कोৱाथ, पाचन;औषध आदि पानीत सिजाइ तैय़ाৰ कৰा ৰस  बैद्यइ ৰोगीक सदाय़ तुलसी पातৰ क्बाथ खाबलै कैछे
8892;ৱेल्डिं;धातुৰ बस्तुत जोৰा लगोৱा कार्य  मेकानिके भाङि योৱा नलीडाल ৱेल्डिं कৰि आछे
8893;टाइप मेचिन, टाइप-मेचिन, टाइप ৰाइटाৰ, टाइप- ৰाइटाৰ;छपाकलৰ निचिनाकै लिखिब पৰा बा मुद्रण अथबा अंकण कৰिब पৰा एकधৰणৰ यन्त्रबिशेष  कम्पिउटाৰ यन्त्रৰ आৱि्र्भाबৰ लगे-लगे टाइप ৰाइटाৰৰ प्रय़ोजन कमि आहिल
8894;NULL;NULL NULL
8895;मोहৰ;धातुৰ टुकुৰा आदिৰ सहाय़त छाप बहुৱाइ मोहৰ बनोৱा कार्य  टाकशालत टका-पइचाৰ छाप मৰा हय़
8896;चिलाइ, चिलाइ-काम, चिलाइ-कर्म;कोनो बस्तु चिलाइ कৰा कार्य  गीताइ चिलाइ सिकि आछे
8897;टेंकि, टेंकी;तৰल पदार्थ ्बा गेछ ৰाखिबৰ काৰणे ब्यৱहाৰ कৰा कूपसदृश ढाकनियुक्त बाचन बिशेष  टेंकित पानी भৰाइ ৰाखि थोৱा किय़नो टेपৰ पानी नाहे
8898;टाकशाल;मोहৰ बा टका-पइचा आदि बनोৱा ठाइ बिशेष  ৰामुৰ देउताके टाकशालत काम कৰे
8899;भৰिৰ ् गाँठि, एंकल;गोৰोहाৰ ओपৰৰ आৰु कलाफुलৰ तलৰ हाँड़ৰ गाँठि  खोज काढ़ोते काढ़ोते मोৰ सोँभৰिৰ ् गाँठिৰ बिष है गʼल
8900;टका;भाৰतत प्रचलित एटा मोहৰ याৰ पৰिमाण एसमय़त प्रचलित षोल्ल अनाৰ सैते समान  कका-देउताৰ ओचৰत बिभिन्न धৰणৰ टका आछे
8901;NULL;NULL NULL
8902;NULL;NULL NULL
8903;NULL;NULL NULL
8904;NULL;NULL NULL
8905;कृतार्थ, धन्य;यि निजৰ काम है योৱाৰ बाबे प्रसन्न आৰु सन्तुष्ट हय़  भगৱानৰ कृपात एतिय़ा मोৰ जीৱन कृतार्थ हʼल
8906;NULL;NULL NULL
8907;NULL;NULL NULL
8908;NULL;NULL NULL
8909;माइकी काकति फৰिं, काकति फৰिं;काकति फৰिङৰ माइकी जाति यि दल बान्धि उৰे आৰु शस्य आदि ध्बंस कৰे  माइकी काकति फৰिं खेतिय़कৰ शत्रु
8910;टोपटोप, टोप-टोप;टोप-टोप कৰि पৰिले होৱा श््ब्द  बৰषुण नोहोৱा है आहिछिल यदिओ बागिछात टोपटोप श््ब्द शुनिबलै पोৱा गैछिल
