26023;बैशा‌ळी_जिल्ला, बैशा‌ळी
26024;हाजीपुर_सहर, हाजीपुर
26025;निषाद_स्ୱर, निषाद
26026;डामन_जिल्ला, डामन
26027;पथभ्रष्ट_हेबा, पथच्य़ुत_हेबा, बाटबणा_हेबा
26028;डिउ_जिल्ला, डिउ
26029;भळियिबा, मुग्ध_होइयिबा, भुलि_यिबा
26030;घारिहेबा, निशासक्त_हेबा
26031;डिउ, डिउ_सहर
26032;बाहुटि
26033;उत्तर_गोआ_जिल्ला, उत्तर_गोआ
26034;दक्षिण_गोआ_जिल्ला, दक्षिण_गोआ
26035;मरगाओ_सहर, मरगाओ
26036;बिष्णुपुर_जिल्ला, बिष्णुपुर
26037;बिष्णुपुर_सहर, बिष्णुपुर
26038;चुराचान्दपुर_जिल्ला, चुराचान्दपुर, चुराचांदपुर_जिल्ला, चुराचांदपुर
26039;चुराचान्दपुर_सहर, चुराचान्दपुर, चुराचांदपुर_सहर, चुराचांदपुर
26040;चण्डेल_जिल्ला, चण्डेल, चंडेल_जिल्ला, चंडेल
26041;चण्डेल_सहर, चण्डेल, चंडेल_सहर, चंडेल
26042;इम्फाल_पूर्ब_जिल्ला, इम्फाल_पूर्ब, इंफाल_पूर्ब_जिल्ला, इंफाल_पूर्ब
26043;पोरोमपट_सहर, पोरोमपट
26044;इम्फाल_पश्चिम_जिल्ला, इम्फाल_पश्चिम, इंफाल_पश्चिम_जिल्ला, इंफाल_पश्चिम
26045;लामफेलपट_सहर, लामफेलपट
26046;उखरुल_जिल्ला, उखरुल
26047;उखरुल_सहर, उखरुल
26048;सेनापति_जिल्ला, सेनापति
26049;सेनापति_सहर, सेनापति
26050;तमेङ्गलाङ्ग_जिल्ला, तमेङ्गलाङ्ग, तमेंगलांग_जिल्ला, तमेंगलांग
26051;तमेङ्गलाङ्ग_सहर, तमेङ्गलाङ्ग, तमेंगलांग_सहर, तमेंगलांग
26052;थौबल_जिल्ला, थौबल
26053;थौबल_सहर, थौबल
26054;ब्रिगेड़िय़र_जेनेराल, ब्रिगेड़िय़र
26055;बोकारो_जिल्ला, बोकारो
26056;चतरा_जिल्ला, चतरा
26057;चतरा_सहर, चतरा
26058;देबघर_जिल्ला, देबघर
26059;देबघर_सहर, देबघर
26060;धानबाद_जिल्ला, धानबाद
26061;दुमका_जिल्ला, दुमका
26062;दुमका_सहर, दुमका
26063;पूर्ब_सिंहभूम_जिल्ला, पूर्ब_सिंहभूम
26064;चाईबासा_सहर, चाईबासा
26065;पश्चिम_सिंहभूम_जिल्ला, पश्चिम_सिंहभूम
26066;कारक
26067;गढ़ୱा_जिल्ला, गढ़ୱा
26068;गढ़ୱा_सहर, गढ़ୱा
26069;गिरिड़ीह_जिल्ला, गिरिड़ीह
26070;गिरिड़ीह_सहर, गिरिड़ीह
26071;गोड्डा_जिल्ला, गोड्डा
26072;गोड्डा_सहर, गोड्डा
26073;गुमला_सहर, गुमला
26074;गुमला_जिल्ला, गुमला
26075;हजारीबाग_जिल्ला, हजारीबाग
26076;हजारीबाग_सहर, हजारीबाग
26077;कोड़रमा_जिल्ला, कोड़रमा
26078;कोड़रमा_सहर, कोड़रमा
26079;लोहरदग्गा_जिल्ला, लोहरदग्गा
26080;लोहरदग्गा_सहर, लोहरदग्गा
26081;पाकुड़_जिल्ला, पाकुड़
26082;पाकुड़_सहर, पाकुड़
26083;पलामु_जिल्ला, पलामु
26084;पलामु_सहर, पलामु
26085;राञ्ची_जिल्ला, राञ्ची, रांची_जिल्ला, रांची
26086;साहेबगञ्ज_जिल्ला, साहेबगञ्ज, साहेबगंज_जिल्ला, साहेबगंज
26087;साहेबगञ्ज_सहर, साहेबगञ्ज, साहेबगंज_सहर, साहेबगंज
26088;जामताड़ा_जिल्ला, जामताड़ा
26089;जामताड़ा_सहर, जामताड़ा
26090;लातेहार_जिल्ला, लातेहार
26091;लातेहार_सहर, लातेहार
26092;सढ़ेइकळा_खरसुआँ_जिल्ला, सढ़ेइकळा_खरसुआँ
26093;सढ़ेइकळा_खरसुआँ_सहर, सढ़ेइकळा_खरसुआँ
26094;सिमड़ेगा_जिल्ला, सिमड़ेगा
26095;सिमड़ेगा_सहर, सिमड़ेगा
26096;खण्डୱा_जिल्ला, खण्डୱा, खंडୱा_जिल्ला, खंडୱा
26097;खण्डୱा_सहर, खण्डୱा, खंडୱा_सहर, खंडୱा
26098;खरगोन_जिल्ला, खरगोन
26099;गुना_जिल्ला, गुना
26100;गुना_सहर, गुना
26101;खरगोन_सहर, खरगोन
26102;जय़न्तिआ_हिल्स_जिल्ला, जय़न्तिआ_हिल्स, जय़ंतिआ_हिल्स_जिल्ला, जय़ंतिआ_हिल्स
26103;जोୱाई_सहर, जोୱाई
26104;पूर्ब_गारो_हिल्स_जिल्ला, पूर्ब_गारो_हिल्स
26105;ୱिलिय़मनगर, ୱिलिय़म_नगर
26106;पूर्ब_खासी_हिल्स_जिल्ला, पूर्ब_खासी_हिल्स
26107;री_भोई_जिल्ला, री_भोई
26108;नोङ्गपो_सहर, नोङ्गपो, नोंगपो_सहर, नोंगपो
26109;दक्षिण_गारो_हिल्स_जिल्ला, दक्षिण_गारो_हिल्स
26110;बाघमारा_सहर, बाघमारा
26111;पश्चिम_गारो_हिल्स_जिल्ला, पश्चिम_गारो_हिल्स
26112;तूरा_सहर, तूरा
26113;पश्चिम_खासी_हिल्स_जिल्ला, पश्चिम_खासी_हिल्स
26114;नोङ्गसतोईं_सहर, नोङ्गसतोईं
26115;आइजोल_जिल्ला, आइजोल
26116;चम्फाई_जिल्ला, चम्फाई, चंफाई_जिल्ला, चंफाई
26117;चम्फाई_सहर, चम्फाई, चंफाई_सहर, चंफाई
26118;कोलासिब_जिल्ला, कोलासिब
26119;कोलासिब_सहर, कोलासिब
26120;लाङ्गतलाई_जिल्ला, लाङ्गतलाई, लांगतलाई_जिल्ला, लांगतलाई
26121;लाङ्गतलाई_सहर, लाङ्गतलाई, लांगतलाई_सहर, लांगतलाई
26122;लुङ्गलेई_जिल्ला, लुङ्गलेई, लुंगलेई_जिल्ला, लुंगलेई
26123;लुङ्गलेई_सहर, लुङ्गलेई, लुंगलेई_सहर, लुंगलेई
26124;ममित_जिल्ला, ममित
26125;ममित_सहर, ममित
26126;योड़ि, योड़ा, युग्म, युगळ
26127;सइहा_जिल्ला, सइहा
26128;सइहा_सहर, सइहा
26129;सेरछिप_जिल्ला, सेरछिप
26130;सेरछिप_सहर, सेरछिप
26131;दीमापुर_जिल्ला, दीमापुर
26132;दीमापुर, दीमापुर_सहर
26133;कोहिमा_जिल्ला, कोहिमा
26134;मोकोकचुङ्ग_जिल्ला, मोकोकचुङ्ग, मोकोकचुंग_जिल्ला, मोकोकचुंग
26135;मोकोकचुङ्ग_सहर, मोकोकचुङ्ग, मोकोकचुंग_सहर, मोकोकचुंग
26136;कउड़ि
26137;फेक_जिल्ला, फेक
26138;फेक_सहर, फेक
26139;ट्ୱेन्साङ्ग_जिल्ला, ट्ୱेन्साङ्ग, ट्ୱेन्सांग_जिल्ला, ट्ୱेन्सांग
26140;ट्ୱेनसाङ्ग, ट्ୱेनसाङ्ग_सहर, ट्ୱेनसांग, ट्ୱेनसांग_सहर
26141;ୱोखा_जिल्ला, ୱोखा
26142;ୱोखा_सहर, ୱोखा
26143;जुह्नेबोटो_जिल्ला, जुह्नेबोटो
26144;जुह्नेबोटो_सहर, जुह्नेबोटो
26145;करैकल_जिल्ला, करैकल
26146;करैकल_सहर, करैकल
26147;महे_जिल्ला, महे
26148;महे_सहर, महे
26149;बिज्जूहा
26150;हरताळ
26151;बिछा_नाहुड़
26152;पण्डिचेरी_जिल्ला, पण्डिचेरी, पंडिचेरी_जिल्ला, पंडिचेरी, पुदुचेरी
26153;पण्डिचेरी_सहर, पण्डिचेरी, पंडिचेरी, पुदुचेरी
26154;य़मन_जिल्ला, य़मन
26155;य़मन_सहर, य़मन
26156;तुङ्ग, तुंग
26157;पूर्ब_सिकिम_जिल्ला, पूर्ब_सिकिम
26158;उत्तर_सिकिम_जिल्ला, उत्तर_सिकिम
26159;दक्षिण_सिकिम_जिल्ला, दक्षिण_सिकिम
26160;नामची_सहर, नामची
26161;पश्चिम_सिकिम_जिल्ला, पश्चिम_सिकिम
26162;गेजिग_सहर, गेजिग
26163;धलाई_जिल्ला, धलाई
26164;अम्बासा_सहर, अम्बासा, अंबासा_सहर, अंबासा
26165;पश्चिम_त्रिपुरा_जिल्ला, पश्चिम_त्रिपुरा
26166;उत्तर_त्रिपुरा_जिल्ला, उत्तर_त्रिपुरा
26167;कैलासहर
26168;दक्षिण_त्रिपुरा_जिल्ला, दक्षिण_त्रिपुरा
26169;उदय़पुर_सहर, उदय़पुर
26170;निर्बाचनीय़
26171;शुभदिन
26172;सुदूर, दूरबर्त्ती, बहुदूर
26173;माङ्गन_सहर, माङ्गन, मांगन_सहर, मांगन
26174;मनहंस
26175;अंशुमन
26176;अभिषेकशाळा
26177;अभिषिक्त
26178;अभिष्य़न्दी, अभिश्य़न्दी
26179;अजगन्धा_अप्सरा, अजगंधा_अप्सरा, अजगन्धा, अजगंधा
26180;अनपाय़ा_अप्सरा, अनपाय़ा
26181;अद्रिका_अप्सरा, अद्रिका
26182;असिता_अप्सरा, असिता
26183;अमलोचा_अप्सरा, अमलोचा
26184;नबीन_शब्दकोष, नूतन_अभिधान, नब_अभिधान, अभिनब_अभिधान
26185;बिश्ୱाची_अप्सरा, बिश्ୱाची
26186;दृढ़_संङ्कळ्प, अभिनेबेश
26187;कलि
26188;अनुमोदन, अभिपोषण
26189;नागदन्ता_अप्सरा, नागदंता_अप्सरा, नागदन्ता, नागदंता
26190;हिमा_अप्सरा, हिमा
26191;फटोग्राफर्, छाय़ाचित्रकार
26192;क्षेमा_अप्सरा, क्षेमा
26193;सुभागा_अप्सरा, सुभागा
26194;सुबाहु_अप्सरा, सुबाहु
26195;सुप्रिय़ा_अप्सरा, सुप्रिय़ा
26196;सुप्रिय़ा
26197;सुरजा_अप्सरा, सुरजा
26198;सुदती_अप्सरा, सुदती
26199;क्य़ामेरा
26200;सुगन्धा_अप्सरा, सुगंधा_अप्सरा, सिगन्धा, सुगंधा
26201;मोबाइल, सेलफोन
26202;भञ्जक
26203;शाकाहारी, शाकजीबी
26204;अभिभाषण
26205;समिची_अप्सरा, समिची
26206;शुचिका_अप्सरा, शुचिका
26207;बरंबरा_अप्सरा, बरम्बरा_अप्सरा
26208;रितुशाळा_अप्सरा
26209;कुम्भकर्ण्ण, कुम्भकर्ण्णी
26210;कोह्लापुरी
26211;अभिमन्त्रित, अभिमंत्रित
26212;पेषण, चूर्ण्णन, अभिमर्दन
26213;दमन, दळन, अभिमर्दन
26214;स्पर्शकारी, स्पर्शक
26215;उन्मत्त, उन्माद, उन्मादी, उन्मादिआ
26216;प्रणय़, प्रेम
26217;अभिमान, मान
26218;सम्मुखस्थ, सम्मुखबर्त्ति
26219;कुह्मारी_पोक
26220;तृतीय़थर_पाणिमड़ाण, तृतीय़थर_जळसेचन
26221;आगन्तुक, आगमन_हेउथिबा, आसि_पहञ्चुथिबा, उपस्थित_हेउथिबा, अभिमुख
26222;दिनाङ्कित
26223;अभियन्त्रणा, अभियन्त्रण, इंजिनिय़रीं
26224;कनिष्क
26225;इंजिनिय़रिं, यान्त्रिक_बिद्य़ा
26226;कुषाण_बंश, कुषाण
26227;अभियुक्त
26228;काय़स्थ
26229;काय़स्थ_महिळा
26230;काय़स्थी
26231;अभियुक्त
26232;अभिरक्षण, अभिरक्षा
26233;सुरक्षित
26234;रञ्जित, अभिरञ्जित, अनुरञ्जित
26235;अमिताभ, खुब्_तेजोमय़
26236;योद्धापणिआ, योद्धापण
26237;योज्य़, योजनीय़
26238;योज्य़
26239;योजनीय़, योज्य़
26240;योजित, निय़ोजित, परिकळ्पित
26241;नियोज्य़
26242;मकरन्द_फुल, मकरंद_फुल
26243;सुदर्शन
26244;मकरन्दिका
26245;स्तन, दुध, उरज, कुच, पय़ोधर, थन
26246;भरादेइ_रहिबा, आश्रय़_नेबा
26247;आश्रय़_नेबा
26248;राइशीतळादिन
26249;शृङ्गारी
26250;अभिरुता
26251;बनस्पतीय़
26252;अभिरोग
26253;अभिलक्षित
26254;आलिङ्गित, आलिङ्गनप्राप्त
26255;अभिळषिक_रोग, अभिळषिकरोग
26256;अभिलेखपाळ
26257;अभिलेख_न्य़ाय़ाळय़, अभिलेख_अधिकरण
26258;लेखाइ, लेखेइ, लेखा_मजुरि
26259;अभिलेखन
26260;सफेइ
26261;अनुकूळ_कथा, अभिबदन
26262;अभिबादक, अभिबादनकारी
26263;अभिबादक, अभिबादनकारी
26264;अभिबादित, अभिबन्दित, अभिबंदित
26265;अभिबादनीय़, अभिबादनयोग्य़
26266;उष्णिक, उष्णिक_छन्द
26267;बाह्लीक
26268;बिबुधप्रिय़ा
26269;कुकुर_जाति, कुकुर
26270;कुकुर
26271;कुकुर_राज्य़, कुकुर
26272;बृष्ट
26273;अभिब्य़ञ्जक, अभिब्य़ंजक
26274;सङ्कटापन्न, बिपदग्रस्त, बिपदापन्न, बिपदाक्रान्त
26275;सर्बब्य़ापिता, सर्बब्य़ापित्ୱ, अभिब्य़ाप्ति
26276;सर्बब्य़ापकता, ब्य़ाप्ति
26277;भय़ार्त्त, शङ्कान्ୱित, भय़युक्त
26278;धौ_गछ
26279;दोषी, अभियुक्त
26280;उच्चारित, शब्दाय़ित, अभिशब्दित
26281;संस्कारी
26282;संस्कारी, संस्कारी_छन्द
26283;भ्रष्टाचारी, ब्य़भिचारी
26284;भ्रष्टाचार, भ्रष्टाचरण
26285;दत्तात्रेय़, भगबान_दत्तात्रेय़
26286;अभिषङ्ग, अभिषंग
26287;अभिषङ्गा, अभिषंगा
26288;चारिशिङ्घि, चारिशिङ्गि, चारिशिङ्घिआ
26289;कळहन्तारिता, कळहंतारिता
26290;कळहान्तरिता, कळहांतरिता
26291;चारिछकि, चारिछक
26292;चारिसरिआ_माळ
26293;अभिसरण
26294;अभिसारिका
26295;दिबसाभिसारिका
26296;शुक्ळाभिसारिका‌
26297;कृष्णाभिसारिका
26298;नन्दन, नंदन
26299;नन्दन, नंदन
26300;अभिसारिणी
26301;नन्दक, नंदक
26302;अभिसारी
26303;हिरण्य़, हिरण्य़_नदी
26304;अभिसारी
26305;जरा
26306;अभिसारिणी
26307;प्रय़ाग, नदी_सङ्गमस्थळ
26308;गरुड़_गङ्गा
26309;अभिसेबन
26310;सुदृढ़भाबे
26311;प्रस्फुटित, प्रस्फुट, पूर्ण्ण_बिकशित, पूर्ण्ण_प्रकाशित, अभिस्फुरित
26312;ୱेनेजुएलान्‌
26313;लरि
26314;पटि
26315;आक्रमणकारी, आक्रमण_कर्त्ता
26316;चिकि
26317;धाड़ि, पटि
26318;अंश, भाग
26319;अभिस्रबण
26320;सहस्र_गुणित, बहुगुणित
26321;बेणी
26322;काठछेलि
26323;गुणनखन्दा
26324;अभिहरणीय़
26325;अभिहार
26326;अभीर
26327;अभीरी_बोलि, अभीरी
26328;अभीष्ट
26329;दमनक
26330;बिराट
26331;चेकितान
26332;काशीराजा
26333;पुरुजित
26334;कुन्तिभोज, कुंतिभोज
26335;भूतग्रस्त_हेबा, प्रेताक्रान्त_हेबा
26336;उत्तमौजा
26337;युधामन्य़ु
26338;शैब्य़
26339;प्रतिबिन्ध्य़
26340;सुतसोम
26341;श्रुतकर्मा
26342;श्रुतसेन
26343;चित्रबाहन
26344;पाञ्चाळ, पांचाळ, पाञ्चाळ_देश, पांचाळ_देश
26345;अभूतोपमा
26346;शकुन्त, शकुंत
26347;अभेद
26348;छत्री
26349;सत्य़ा
26350;नग्नजीत
26351;मित्रबिन्दा, मित्रबिंदा
26352;चितोरगड़_जिल्ला, चितोरगड़
26353;चितोरगड़_सहर, चितोरगड़
26354;मान्‌सुनीय़
26355;साधबबोहू_पोक, साधबबोहू
26356;प्रतिभा
26357;इटारास्ता, नालिरास्ता
26358;मोजाइक
26359;मृगतृष्णा
26360;बिस्मरणीय़
26361;शान्त, स्थिर, तरङ्गहीन
26362;मोटेल
26363;उपोष्णकटिबन्ध, उपोष्णकटिबंध
26364;हिमाछादित, बरफ_आछादित
26365;प्रेमी
26366;प्रेमी, प्रेमिक
26367;मीद्ୱा‌न
26368;अभय़ारण्य़, संरक्षित_बन
26369;पूय़रक्त, पूय़रक्त_रोग
26370;बज्रज्ୱा‌ळा
26371;सरमा
26372;बेदबती
26373;नीळ
26374;अनरण्य़
26375;कद्रु, नागमाता
26376;बिनता
26377;घण्टि
26378;ब्रेक्
26379;शून्य़बाद
26380;शून्य़बादी
26381;माय़ाबादी, मिथ्य़ाबादी
26382;कळा
26383;कळा
26384;पूर्ण्णिमा
26385;अङ्गिरस, अङ्गिरस_ऋषि
26386;सुरूपा
26387;बाल्य़खिल्य़
26388;चिङ्कारा, चिंकारा
26389;अरिपु
26390;सिहिँका
26391;मुनि
26392;बिश्ୱा
26393;प्राधा
26394;क्रोधा
26395;दनाय़ु
26396;काळा
26397;आटलास
26398;सोआ_शाग, सोआ
26399;गछशुखिला_महुल
26400;नोधा, नोदा, लोदा, लोधा
26401;तेण्डारे_पाणि_उठाउथिबा_लोक, तेण्डारे_पाणि_बोहुथिबा_लोक
26402;गिलट, गिल्‌टि
26403;ब्रह्मपुत्र_बिष, ब्रह्मपुत्र
26404;प्रदीपन_बिष, प्रदीपन
26405;प्रदीपिका_रागिणी, प्रदीपिका
26406;पछगोड़रे_ठिआहेबा, अलफ
26407;कुसुमाकर
26408;कुसुमबिचित्रा
26409;बीणाबादक
26410;बगि
26411;प्लीहारोगी
26412;मापुणि
26413;बिकर्ण्ण_बाण, बिकर्ण्ण
26414;जपकारी
26415;जनहरण
26416;चमारुणी
26417;चमारुणी
26418;चमारबृत्ति
26419;काफिर
26420;जाफराबाद
26421;जाफराबादी
26422;मजुरि, मूल, पारिश्रमिक
26423;मजुरि, मूल
26424;खोदित, खनित
26425;रक्षिता_अप्सरा, रक्षिता
26426;रक्षी
26427;बाय़ुचळाचळ, बाय़ुप्रबाह
26428;बाताय़न_ऋषि, बाताय़न
26429;यजमान_दक्षिणा
26430;यजमानी
26431;बाजरा_भुषि, बाजरा_भुसि, बाजरा_चोकड़
26432;कृष्णसारमृग
26433;चउशिङ्गा
26434;शक्तिउपासक, शाक्त
26435;शाक्त_सम्प्रदाय़, शाक्त_संप्रदाय़
26436;स्नातकप्राप्त_महिळा
26437;स्नातक
26438;सेबा
26439;आश्चर्य्य़, बिस्मय़, अद्भुत
26440;स्थानान्तरण
26441;रत्नखणि, रत्नाकर
26442;स्ताୱा_अप्सरा, स्ताୱा
26443;मुमूर्षु_ब्य़क्ति, मरणापन्न_ब्य़क्ति, मरणोन्मुख_ब्य़क्ति, मृत्य़ुकामी_ब्य़क्ति
26444;हरम
26445;बेसरकारी
26446;श्रद्धाञ्जळि
26447;तातार, तातार_देश
26448;तातारबासी
26449;तातार, तातार_भाषा
26450;तातारीय़, तातारी
26451;बार्त्ताळापरे_आग्रही, बार्त्ताळाप_आग्रही
26452;गढ़ाइबा, तिआरि_कराइबा, निर्माण_कराइबा
26453;संरचनात्मक
26454;चित्रित
26455;चित्रित
26456;घेराउ_करिबा, घेरिबा, घेराइबा, अबरोध_करिबा
26457;पाइकारि, मोटा_बेपार
26458;निहङ्ग, निहंग
26459;किन्नौर, किन्नौर_सहर
26460;साइबेरिआ
26461;खजुराहो
26462;मालୱा
26463;माही, माही_नदी
26464;याञ्चकर्त्ता, परीक्षक
26465;गाईबग
26466;हळदिथण्टिआ_बग
26467;ह्रिसस_माङ्कड़, ह्रिसस
26468;अग्निदेबता, अग्निदेब, अग्नि
26469;अर्य़मा
26470;निहङ्ग, निहङ्गम, निहंग, निहंगम
26471;सूर्य्य़देब, सूर्य्य़, आदित्य़, अंशुमान्, भास्कर, हेममाळि, दिनमणि, अहस्पति, आदिदेब, गभस्ति
26472;निहङ्ग, निहंग
26473;षट्ज्य़
26474;चन्द्रदेबता, चंद्रदेबता, चन्द्र, चंद्र, चन्द्रमा, चंद्रमा, शशाङ्क, शशांक, हिमांशु, मय़ङ्क, मय़ंक
26475;पबनदेबता, पबनदेब, बाय़ुदेब, अनिळ, मरुत
26476;निहङ्ग_साधु, निहङ्ग, निहंग_साधु, निहंग
26477;त्ୱष्टा
26478;बिबरणात्मक
26479;रोहिणी
26480;पृथिबी, पृथ्ୱी, धरित्री, धरा, भू-देबी, बसुन्धरा, धरणी, अबनी, बसुधा, क्षिति
26481;महापरिनिर्बाण, महानिर्बाण
26482;दुर्गम, दुर्गर, दौर्ग
26483;सुश्रुत
26484;गान्धर्ब
26485;सुश्रुतसंहिता
26486;चरकसंहिता
26487;शुणिथिबा, सुश्रुत
26488;महापनस_सर्प, महापनस
26489;यति_करुथिबा_ब्य़क्ति
26490;पृष्ठास्थि, कशेरुक
26491;लक्जमबर्ग_फ्राङ्क
26492;नीळमइँषि, नीळी
26493;राबी_मइँषि, राबी
26494;जाफराबादी_मइँषि, जाफराबादी
26495;सुरती_मइँषि, सुरती
26496;बास्तुशिळ्पी, बास्तुशिळ्पीकार
26497;मेहसा‌ना_मइँषि, मेहसा‌ना
26498;नागपुरी_मइँषि, नागपुरी
26499;तोड़ा_मइँषि, तोड़ा
26500;कुन्धी_मइँषि, कुन्धी
26501;बहुभुजा, बहुबाहु, बहुहस्त, बहुहात
26502;अरिल्ल
26503;सुबामइँषि, सुबा
26504;सुबामइँषि, सुबा
26505;क्ୱाईतुई_मइँषि, क्ୱाईतुई
26506;क्ୱाइकाम_मइँषि, क्ୱाइकाम
26507;क्ୱाइज्ୱान_मइँषि, क्ୱाइज्ୱान
26508;अर्थगत
26509;कनिअर_फुल, कनिअर
26510;सैदी_मइँषि, सैदी
26511;मेनौफी_मइँषि, मेनौफी
26512;बेहेरी_मइँषि, बेहेरी
26513;बेलेदे_मइँषि, बेलेदे
26514;मातृभाषा
26515;ढळा_हेबा
26516;ढाळिबा
26517;मातृत्ୱ
26518;मिजो_भाषा, मिजो
26519;कुलचा_रोटि, कुलचा
26520;पापड़ी_गछ, पापड़ी
26521;कुजा, कुबुजा
26522;बार्त्ताबह, सन्देशबाहक
26523;दुर्ग
26524;निर्लज्जा_स्त्री, निर्लज्जा, लज्जाहीना
26525;लुगा_गण्ठिलि, कपड़ा_गाण्ठि
26526;बिजोहा
26527;बिटभूत_दैत्य़, बिटभूत_राक्षस, बिटभूत_असुर
26528;बिजय़ासप्तमी
26529;तीस्ता_नदी, तीस्ता
26530;रङ्गित_नदी, रङ्गित, रंगित_नदी, रंगित
26531;रिभर_राफ्टिङ्ग, राफ्टिङ्ग, नौकाबिहार
26532;भृगु
26533;काळीसिन्धु_नदी, काळीसिन्धु
26534;पार्बती_नदी, पार्बती
26535;नेୱज_नदी, नेୱज
26536;मिळन_स्थळ, संकेत_स्थळ
26537;आटलास_पर्बत, आटलास
26538;आण्डिज्_पर्बत, आण्डिज्
26539;रकि_पर्बत, रकि
26540;य़ूराल_पर्बत, य़ूराल
26541;हिन्दुकुश_पर्बत, हिन्दुकुश, हिंदुकुश_पर्बत, हिंदुकुश
26542;अंशुमान
26543;हुगुळी_नदी, हुगुळी
26544;पद्मा_नदी, पद्मा
26545;प्लूटो
26546;हेड़ीस
26547;कङ्गो, कङ्गो_लोकतान्त्रिक_गणराज्य़
26548;बारङ्ग, बारंग
26549;चकୱड़_गछ, चकୱड़
26550;पाणिकुण्ड, पाणिहाण्डि, पाणिपात्र
26551;अलहैय़ा
26552;पाहाड़र_पाददेशर_भूमि
26553;धार्मिक
26554;गुलमोहर_गछ, गुलमोहर
26555;गुलमोहर_फुल, गुलमोहर
26556;बहला
26557;चिराकाठ
26558;दोअड़जमि
26559;नाटबसन्त, नाटबसंत
26560;नागी_गाय़त्री
26561;तमसा_नदी, तमसा
26562;मातळि
26563;पुष्पोत्कटा
26564;पुष्पोत्कटा_राक्षसी, पुष्पोत्कटा_असुरुणी
26565;राका_राक्षसी, राका_असुरुणी
26566;माळिनी_राक्षसी, माळिनी_असुरुणी
26567;जनसंख्य़ा, लोकसंख्य़ा
26568;दय़ा_नदी, दय़ा
26569;दोय़ाङ्ग, दोय़ाङ्ग_नदी
26570;धनसिरी_नदी, धनसिरी
26571;दिखु_नदी, दिखु
26572;झाञ्जी_नदी, झाञ्जी
26573;क्य़ंशी_नदी, क्य़ंशी
26574;य़ाङ्गन्य़ू, य़ाङ्गन्य़ू_नदी
26575;लोहित_नदी, लोहित
26576;कामेङ्ग_नदी, कामेङ्ग, कामेंग_नदी, कामेंग
26577;पाछुक_नदी, पाछुक
26578;तुईୱाई, तुईୱाई_नदी
26579;भील_जाति, भील
26580;भील
26581;भील_स्त्रीलोक, भीलिआणी
26582;भीलिआणी
26583;भीली
26584;ढाञ्चा, प्रतिलिपि, डिजाइन
26585;बाणगङ्गा_नदी, बाणगङ्गा, बाणगंगा_नदी, बाणगंगा
26586;गम्भीरी_नदी, गम्भीरी, गंभीरी_नदी, गंभीरी
26587;लुनी_नदी, लुनी
26588;मादी_नदी, मादी
26589;काकनी_नदी, काकनी
26590;जोखम_नदी, जोखम
26591;अटकबन्दी, बन्धापड़िथिबा, बन्धक
26592;खारी_नदी, खारी
26593;बागली_नदी, बागली
26594;परिबेश_सम्बन्धित, पर्य्य़ाबरण_सम्बन्धित
26595;पोसालिय़ा_नदी, पोसालिय़ा
26596;सिरोही_जिल्ला, सिरोही
26597;सिरोही, सिरोही_सहर
26598;पाली_जिल्ला, पाली
26599;पाली_सहर, पाली
26600;दाना
26601;छोट, छोटिआ, छोटमोट
26602;बड़
26603;अबकारी_बिभाग, अबकारी
26604;आबनुस_गछ, आबनुस
26605;काठर
26606;काठरङ्गर
26607;बाणुआ
26608;गिरफ
26609;आतङ्कबादी
26610;मालिक-चाषी_सर्त्त_नकल, मालिक-चाषी_सर्त्त_प्रतिलिपि
26611;लोकप्रिय़ता, जनप्रिय़ता
26612;आधारी
26613;नोबेल्_पुरस्कार
26614;संरक्षण
26615;लेगुन, लागुन
26616;पुरस्कार_पाइँ_मनोनीत
26617;धूआँयुक्त_कुहुड़ि
26618;बाइड़ङ्क, अजरा, कण्डूरा, जटा, अब्य़ङ्गा, लाङ्गळी, सद्य़शोथ
26619;हार्द्दिक, सहृदय़
26620;खसखस
26621;महानदी
26622;मिसिसिपि_नदी, मिसिसिपि
26623;ୱोलगा_नदी, ୱोलगा
26624;आलोचक, समालोचक
26625;बाइपर_साप, बाइपर
26626;पड़िआ_जमि
26627;काकबंध्य़ा, काकबन्ध्य़ा
26628;गण्ठिआ_बाउँश
26629;रण_संगीत, रण_सङ्गीत, युद्धगीत
26630;रण_संगीत_गाय़क, युद्ध_संगीत_गाय़क
26631;निसि
26632;सौनन्द, सौनंद
26633;माय़ो
26634;स्य़ाण्डୱिच, स्य़ांडୱिच
26635;पौरब
26636;रन्तिदेब, रंतिदेब
26637;अम्बरीष, अंबरीष
26638;रोजगार_कराइबा, आय़_कराइबा, उपार्जन_कराइबा
26639;घेराइबा, बेढाइबा, अबरोध_कराइबा, बेष्टन_कराइबा
26640;पुरु
26641;रिमोट, रिमोट_कण्ट्रोल
26642;कथाकळी, कथाकळी_नृत्य़
26643;उतारिबा_मजुरि, ओह्लाइबा_मजुरि
26644;भूल_भूलेय़ा
26645;पासୱार्ड़
26646;मेमोरि, कंप्य़ुटर_मेमोरि
26647;मातङ्ग_ऋषि, मातङ्ग, मातंग_ऋषि, मातंग
26648;पिप्पलाद_ऋषि, पिप्पलाद
26649;सन्दीपनी, सन्दीपनी_ऋषि, संदीपनी, संदीपनी_ऋषि
26650;मैत्रेय़ी
26651;ୱिकेटकिपर
26652;ड़्र
26653;प्रचारिका
26654;मध्य़म
26655;रेखा
