10540;TbC tObd hYToI-siQToIb ;kriguMb TbC am tObd mtiC cArb ; mhest KuxsA hYbgi ToIdoCp TbC tObd hYsiQb mguN yAUI;noun
10541;hurAN pox yoNPM, myAMn yAdb maoQd pox lYb yoNb tOb mPM ;loNn-TuFn nxtr g hurALlg purCp pox yoNPM ; rmesn hulALlg purCp pox yoNPMdgi gAri am lY;noun
10542;nuQ ToMjiNb ;nuQn Pubgi TbC ; luciQbdugi miyAMd pib wAqAQ tArg mqoNd nuQ ToMjikLlMmi;noun
10543;lOmiluF, lOUb kAQluF ;loOmisiQ nxtr g lOUbsiQgi apuNb luF ; srkArn lOmi kAQluFsiQgi arub wAPMd puCniQ ciQsiNgdbni;noun
10544;resturent , resturen ;asiguMb mPM mdudi miyAMn cA, koPi  tCp nxtr g crAwANbnciQb tOb ; rAM atiTisiQg loInn resturent t PMli;noun
10545;lOU-siQUb mi, lOUb mi ;lObuCki TbC sub siNmi ; rAMdiN lOU-siQUb siNmini;noun
10546;dAInAmks  ;mdugi mnuQcNn leQlib poxsiQ amdi mdugi mpAQgLsiQbu bigy ANgi aoIb maoQ nYnb bigy AN ; minAd dAInAmks  lun ToCI;noun
10547;hoM-gArd ;mKL amgi lANmi tzKAI aoIb lupA mKoIbu niQtMlb BArxt mPM-mPMgi tzdu lYtAb amsuQ qACseNnbgi pANdM seMb ; niQKAtMb numix pAQToCpgi TOrMd hoM-gArdsu qAC-selhLli;noun
10548;minreloji ;KoQsiQ TidoCp, mdudgi poxsiQ lOToCp amsuQ KoQgi poxsiQgi maoQ-mtOnciQb nYnbgi bigy AN ; minreloji asi lYnuQgi mhYgi sruC amni;noun
10549;ciNjACki mNtr i, cAn-TCnb ciNjAC yeQsiNb mNtr i ;mAgi mKAd lYb lYbACki nxtr g lmgi ciNjACki TOrAQ tOb mNtr i ; ciNjACki mNtr in mru-mrAQ TMPMd akNb mixyeQ tMli;noun
10550;miroNb mtM ;miroLlCp mtMdgi hOrg aqAQ poCp PAUbgi PiBM ; miroLliqY mtMd puCnuQgi aqAQ yoCnb mcAC mmAdgi PzI;noun
10551;sMn Ib mI, soxheNd ;asMb nxtr g KudMgi maoQd Ibgi TOaoQ nxtr g mhY ; sMn Ib mI mguN hOjiCti hNTre;noun
10552;pr iTibigi ciQsiNb qMbgi pAQgL ;pr iTibigi sCti mdun mrM aoIrg pox puMnmC mAgi mAIkYd ciQsiNb ; niUtNn IhAN hANb aoIn pr iTibigi ciQsiNbgi sCtibu Kzb qMKi;noun
10553;noQmY mru czdb ;noQmY mru czb qMdb ; mNtr i IbuQqon noQmY mru czdb gArid cxli;adjective
10554;kuQgzgi mhYloIsz ;kuQgzsiQd lYb mhY loIsz ; kuQgzgi mhYloIszd aojAsiQ wAxli;noun
10555;KuQgzg mri lYnb mhY ;KuQgzsiQd pib mhY ; KuQgzg mri lYnb mhYd kAheNn puCniQ ciQsiNgdbni;noun
10556;yAMn Pxtb, mrAL lzsiNb ;arub amsuQ kiniQqAI aoIb mrAL ; mihAxp hAIbsi yAMn Pxtb mrAL lzsiNb amni;noun
10557;aIb aoIn lAUToCp ;micM pr jA puMnmC KzhNnbgi niQTOgi yATznciQb Ib ciTi ; lYqAC mpun aIb aoIn lAUToCp cxTrMmi;noun
10558;mToId mToI kAb, kMpAUnd  INtrest  ;seNdoN pibd mToidsu mToI kAbgi maoQ ; seLgi mpuN mToId mToI kAbd seL sANdoCI;noun
10559;lYdun cxpgi, Uzdun cxpgi aoIb ;UzhNbgi mtOguM koIrg-koIrg nxtr g lYr-lYrg hNn-hNn ToCp aoIb ; nuQTiL-numidAQgi lYdun cxpgi mTz-mnAU asi cxTdun lY;adjective
10560;licx-sAjxki KudM pib qMb aIb ce ;knAguMbgi lMcx puToCtun Uxp yAb ciTi ; TbC PznbgidmC licx-sAjxki KudM pib yAb aIb ce czI;noun
10561;anAb-asoCpsiQbu anAlAIyeQsz PAUb pudun cxnb gari ;anAb nxtr g KudoQTib nzlb mibu anAlAIyeQsz PAUb  yOhNb gAri ; KuQqzgi aoIb anAlAIyeQszd lAIyeQPM PAUb punnb gArigi KudoQcb lYte;noun
10562;KuxIPjb ;Pjn Ibgi mhY ; mhYloIszd KuxIPjb cAQdMnb pAQToClMmi;noun
10564;anAb lAIyeQbg mri lYnn TbC tOb mi ;kriguMb lYbACki TbC TOrib loIsz nxtr g my unisipAlitinciQbd misiQgi lAIyeQnbg seM-sAbgi TbC tOb mi ; lAIyeQbg mri lYnn TbC tOb midun anA-lAIyeQszbu kuFTn yeQsiLli;noun
10565;lAIyeQbgi KudM pib aIb ce ;lAIyeQlib midun mrM aoIrg KudM Pzlb hCcAQ Pbg mri lYnb aIb ce ; aYKoIn loIszd lAIyeQbgi KudM pib aIb ce pigdbni;noun
10568;lAIyeQbg mri lYnb mhYgi lAIriC ;lAIyeQbg mri lYnb mhY msiQ ; rAmes lAIyeQbg mri lYnb mhYgi lAIriC nYnri;noun
10571;mikoC Tib ;kriguMb mPM nxtr g lYbACki KuNdAribsiQgi msiQ Tigdb nxtr g Tib ; mikoCTibn misiQ, poCpgi cAQ, sibgi cAQnciQb Kzb qMmi;noun
10572;miyAMgi aoIb anAlAIyeQsz ;miyAMgi yAIPnbgidmC  hAQdoCp lAIyeQsz ; mhes miyAM apuNbgi aoIb lAIyeQszd doCtr aoI;noun
10575;qAyoCsz ;IsiQd hOb pAMbi amdi lYb jibsiQbu yoC-TAClib mPM ; qAyoCszd mKL kyAmruMgi korL, crAQ, qAnciQb IsiQgi jib Ub PzI;noun
10576;kCp, mTCt PAUdun cxKib ;lYI amn kriguMb mPM amd atoFp lYI ambu nNsiLlg heNdoCKib ; jiaometr igi wAhzd qMKY lYIbu asAQb lYI amn myAImCtd kCli;verb
10577;IsiQ lANmigi akoC ;IsiQ lANmigi kriguMb jhAjd KoQsALlibsiQgi mruaoIb misC ; rmes IsiQ lANmigi akoCni;noun
10578;TijiN-huMjiNnb biBAg ;kriguMb KudoQTib nxtr g cyexnb TOdoCki TijiN-huMjiNnb biBAg ; srkArn boPorski mtAQd TijiNnbgidmC si bi aAId siNnKr e;noun
10579;jAti-mseL yeQTinb ;jAtisiQgi mrCt lYnb nuQqAIndb ; jAti mseL yeATinbn smAjgi anxt aoIbgi amsuQ cAUKxpd apNb aoI;noun
10580;nxtb lMcx ;nupi-nupAgi cuMdb mri ; nxtb lMcx luhoQbgi mribu soNThLli;noun
10581;IsY noQmAI ;IsY amsuQ myAM puNn sCp IsY ; miyAM puNb sBAd IsY noQmAIn mcu szli;noun
10582;puNsi KoQcx ;poCpdgi sib PAUbgi toqAN-toqANb tAQkCsiQgi mTz-mnAU ; jib KudiQmCki puNsi KoQcx toqAN-toqALli;noun
10583;puNsi KoQcx ;poCpdgi sib PAUbgi toqAN-toqANb tAQkCsiQgi mTz-mnAU ; jib KudiQmCki puNsi KoQcx toqAN-toQqALli;noun
10585;TwAI pANb jibgi mrMd nYnb bigy AN ;sA-qAsiQ amsuQ nApi-siQbinciQbgi hOrCPM, maoQ, cAUKxlCp amsuQ mKLnciQb nYnb bigy AN ; mnis IbuQqo TwAI pANb jibgi mrMd nYnb bigy ANgi wAqAQloIni;noun
10586;sA-UceC TMPMd (ju) ;mKL kyAgi sA-UceC yeQnbgidmC tMb mPM ; aqAQsiQn sA-UceC TMPMd koIb cxKi;noun
10587;juloji ;tiL-kAQsiQ nxtr g TwAIpANbsiQgi hOrCp, cAUKxlCp, maoQ-mtO amsuQ mKLsiQ KAIdoCpnciQbgi nYnb sAIns  ; susAnt kidmC juloji yAMnmC pAMjb hirMni;noun
10588;TwAI pANbsiQdgi Pzb ;ahiQb twAI pANbsiQg mri lYnb ; mhAC TwAIpANbsiQdgi Pzb bigy AN nYnri;adjective
10589;mYgi ciQ poCKAIb ;pr iTibigi lYnuQdgi asAb lABA PAUgxlCpgi TOaoQ ; mYgi ciQ poCKAIbdgi KuQgz tuMn mAQ tACle;noun
10590;spA nMb mi ;spA nMbgi KuxlAId spA nMbgi TbC tOb mi ; ltA IbeMm mhArAstr  loNgi spA nMb mini;noun
10591;Kuxki TbCki hYsiQlb mi ;kriguMb aKNnb bigy AN, klA nxtr g KuxsA-hYbgi TOaoQd hYToI-siQToIrb mi ; luF asid Kuxki TbCki hYsiQlb mi kyAmruM TbC tOI;noun
10592;KuxsA-hYbgi tr eniQ ;Kuxki TbCk mri lYnb TbCki aoIb maoQd pib mhY ; mhY tMlib miaoI kyAmruMbu KuxsA-hYbgi tr eniQ piri;noun
10593;KuxsA-hYbgi mtiC cAb ;Kuxki TbCk mri lYnb TbC tObd mpA cArb ; KuxsA-hYbgi mtiC cAbd yuMPM aoIrg KuxsAd hYToI-siQToirbsiQ KNgni;noun
10594;gArd ;tr eN-gArisiQbu TOhNb nxtr g KAMnbgidmC PirAL Uxp mi ; gArdn aqAQb PirALdu Uxpg tr eN-gAridu KAMme;noun
10595;dAIPr AM ;TbCk cniQg KAIdoClib apAb UNsA dAI ; dAIPr AM yAMn kAheNn ciQToC-ciQsiN yAI;noun
10596;IroIniQbgi wAKL ;IroIniQbgi apAMb ; IroIniQbgi wAKLn mrM aoIdun poxsiQn IsiQnciQbd IroIjY;noun
10597;IsiQ ToChNb ;ToCp nxtr g ToChNbgi TbC nxtr g TOaoQ ; shrsiQd IsiQ ToChNnbgi acuMb TOsiL tOgdbni;noun
10598;hweL ;smudr d lYb qAgi maoQgi acOb jib am ; hweLn acO-acOb jhAjsiQbu mTC-mKA aoLhLli;noun
10599;aniQb ;PzniQbgi apAMb ; apAM-nuQsigi aniQbn mhACpu koMd ciQTre;noun
10600;KuxsA-hYb mi ;KutlAIsiQ seMjiN-sAjiNb mi ; KuxsA-hYb midun kArdu seMjiLli;noun
10601;soxThOrb, soxThOrb miaoI ;atoFpsiQg yeQnbd leQmANndr b kAQluFki mi ; lYqACloIn soxThOrbsiQgi cAUKxnbgidmCt acexp KoQTAQ lOKxkdbni;noun
10602;mKATzb mAIkYroMd, kl oC wAIj ;koIb mtMd yexloMdgi mAQd cxKxp aoIb ; Grigi mcYn mtM puMnmCt mKATzb mAIkYroMd koIdun cxpgi TbC tOI;adjective
10603;nAtoN sumAQgi koI ;ciNgi mTC Tzbd hOb sM msi mruaoIn nupAsiQd hOnY ; hOjiC mtMgi shrgi nupAmcAsiQn nAtoN sumAQgi koI KACp pAMnde;noun
10604;yA-lAIyeQgi bigy AN ;yAsiQgi seMgxlCp, cAUKxlCp amdi lAInAg mri lYnn nYnb bigy AN ; nehA yA-lAIyeQ bigy ANgi sAtr ni;noun
10605;atoNb kAQluF, nMTbirb kAQluF ;puMnmCtgi  toNTrb nxtr g wArb amsuQ awAQb TACki kAQluFn hOgxp qMhNdb smAjgi kAQluF am ; bAbA sAheb aMbedkr atoNb kAQluF aoIrMmi;noun
10606;numix lYriqY mtM, numix tAdr iqY mtM ;nuQTiLgi mtMd TbC tObgi areFp mtM ; aYKoIgi TbC numix lYriqY mtM mCtd tOI;noun
10607;teliPoN, PoN ;mPM amdgi hAIb wA atoFp mPM amd tAhNb KuxlAI ; teliPoN miyAM pAU PAUnhNbgi Kw AIdgi  Prb pAMbYni;noun
10608;KoQ ani pANb ;KoQ ani-lYb aoIb( ahiQb) ; miaoIbsu KoQ ani pANb TwAI pANbni;adjective
10609;pr kr itigi aoIb Pjb ;lYbAC nxtr g mPMgi pr kr itigi aoIb Pjb ; nYnitALgi pr kr itigi aoIb Pjb yAMnmC puCniQ huniqAI aoI;noun
10610;retinA ;kriguMb poxki mmi seMb mixnhAgi Kw AIdgi mnuQ Tzb nxtr g ahuMsub mroL ; retinAgi mmAQd mmi seMbbu anCp Ubd wAb kOnY;noun
10611;ITx mpY ;ITxsiQgi mpY ; aNdmAN amdi lksy  ITx mpYsiQ BArxki sruCni;noun
10612;beQk, serL TMdoC TMjiN tOPM ;seNdoI PzniQbdgi seL tMjiNb amsuQ pub yAb mPM ; mhACn beQkt lupA lisiQ trA TMjiLli;noun
10613;pojitib ki, pojitib ki aoIb ;tiNsiNdb KudMgi cArjpub mAIkYg mri lYnb aoIb ; yoxcAbigi pojitib ki mtoN ani-amn ambu ciQsiNnY;adjective
10614;negetibki aoIb, negetibki ;KAIdoCp KudMgi cArjpub mAIkYg mri lYnb aoIb ; IleCtr oNd negetibki aoIb mpAQgL yAUI;adjective
10615;aoIToCp yAb ;yAre tACp maoQ ; silAgi TbCkidmC loIsz amdgi aoIToCp yAb pAUKuM lACle;adjective
10616;aoIroMdgi hOb, aeNti kl oC wAIj ;cxnnb nxtr g koInnbgidmC aoIroMdgi hOb aoIb ; nAjiyAsiQgi aPb aoInbgi KudM asi aoIroMdgi hOb KudM aoIrMmi;adjective
10617;titAns ;niQTin hidAC hAFpidb asoC-apNnciQbd mhiC czbdgi ToCp anAb am msin mrM aoIdun mi sib PAUb yAUI ; titAnsn anAb migi qCsM amsuQ yAQleNgi sruCpu liruQguMn koLhNli;noun
10620;IsiQgi pAQgLn tOb, hAIdr oliC ;KoQjeL lYb IsiQgi TbC-TOaoQg mri lYnb aoIb ; IsiQgi pAQgLn tOb aoIb mYgi yuM sANnbd akNb sAPu pi;adjective
10621;kAsiNb ;nuQsix, acoxp, aesidnciQbg TeQnbd DAtun mAQTrCp ; noQ coxpd yox koLhiQ kAsiLlCI;verb
10622;DAtug mri lYnb mhY ;DAtudgi poxsiQ sAbgi TbC ; DAtug mri lYnb mhYgi mteQn mKL-mKLgi poxsiQ seMmi;noun
10623;metAlrji ;yoxcACtgi DAtu puToCp, suQdoCp yANsiNnb DAtu seMb amdi sijiNnbnciQbgi mrMd nYnb bigy AN ; nuQtigi puNsid metAlrjigi mru aoIb TOdAQ lY;noun
10624;muCtAbi koloM ;muC hALlAg Ib koloM mKL am ; hOjiC-kAL muCtAbi koloMbu dox peNn heNn sijiNnre;noun
10625;Dr ubg mri lYnb ;Dr ubgi nxtr g Dr ubg mri lYnb ; Dr ubg mri lYnb saoM aqOb mcugi aoI;adjective
10626;sijiNnb yArb seNPM ;lupA-pYsA, seNyeCnciQbgi maoQd seL ; aYgi InACt lupA lisiQ kuNmqAgi sijiNnb yArb seNPM lY;noun
10627;sANnhNb ;coQ PNdun sANnbgi TbC atoFpd tOhNb ; sitAn mcAbu mpAg sANnhLli;verb
10628;asAb sCtM ;U, nApi, PinciQbn sAb miaoIbnciQbgi aCaoQ ; dshrAgi numixt rabNgi asAb sCtM mY TAnY;noun
10629;mi hAxp ;miaoIbbu Kzn-Kzn nxtr g kriguMb pANdMdgi TwAI mAQhNbgi TOaoQ ; mi hAxp hAIbsi pAMdM TbCni;noun
10630;mTwAI kxp, mTwAI TAdoCp ;mmA lYbACkidmCt sidoCp ; lYbACki hoxnb kNb, mTO msC Kzb mcA-msu kyAn mTwAI kxlb mtuQd BArxt niQ-KA tMKibni;noun
10631;UtoQ seMb mi ;UtoQ hAFciNb amdi seMjiNb mi ; UtoQ seMb midun lAiszgi mnACt UtoQ PuMli;noun
10633;nominesN tOb ;miKLnciQbd mireF aoInnbgidmC miQ IsiNb ; rAIpur lMdgi bidy AcrNn koQgr eski mAIkYdgi nominesN tOrMmi;noun
10635;tiNsiNnb yAb msiQ ;aQkd suny Adgi heNn cAUb msiQ ; cmri yAQKY tiNsiNnb yAb msiQni;noun
10636;leMn mhY tMhNb ;mmL lOdn mhY pib ; puMnmCpu mhY hYhNnbgidmC leMn mhY tMhNgdbni;noun
10637;pi.ae ;mhACki mTCki PMnAIbgi ciTin I-pAU TAnbnciQbgi TbC pub misC ; dAIreCtr mAgi pi.ae dgi PAIL lOhLlMmi;noun
10639;cF cAb aruMb ;pAtr gi aruMb yAUdn mdud yAUrib poxtuKCki aruMb ; msigi mKuMpANb Upu mcA asid yAUrib Gi sigi cF cAb aruMb kilo mqAni;noun
10640;kotA ;knAguMb pib nxtr g knAguMbdgi lOb apuNbgi leFlb sruC ; TbCkidmC ciQmisiQgi kotA KACtun TMmi;noun
10641;muTxp, lOToCp, loIsiNb, TiQjiNb ;cxnbinciQbbu lYhNdb ; aYKoIn aYKoIgi KuNnAIdgi aUNpoxki cxnbi muTxkdbni;verb
10642;mmuxtAn PoQdoCpgi TbC ;kriguMb wAKL nxtr g mxpu mpuQPAn knAguMbgi mmAQd TMbgi TOaoQ ; sYreQ asid kbin mmA aoIbgi wAKLloNbu mmuxtAn PoQdoCpgi TbC yAMn Pjn tOI;noun
10643;huIseL ;cAQyenribsiQbu micQ-miKAI nAIdn wAyeNnbgidmC KNb misC ; huIseL heC KoQbg sANnb hOKr e;noun
10644;wAroIsiN ;aToI-aheN leFnb mx ; girDAri lALn wAroIsiN pidun hANngi wAyeN-bicArgi mkoCpu ToIKr e;noun
10645;kAQdr uM lzb ;kr ikexki msANnd kAQdr uM lzb sANnroI ; pTAN aPb kAQdr uM lzb amni;noun
10646;seNTQ ;leFKr b nxtr g lYrb lNgY ; luFt piKr b seNTQ lMtA PAUbd cAdiQ tOgdbni;noun
10647;Umz koCToCp ;cAQ yAMn Umzgi UpAMbisiQ kCTxpgi TOaoQ ; Umz koCToCp TiQb hAIbsi nAgriC KudiQmCki tOPM ToC mTOni;noun
10648;miKL tOrib, miKL pAQToClib mpM ;msAgi mihux KNbgi hC lYb mPM nxtr g lM ; miKL tOrib mPMsiQ Krd miKLgi mtM yAMn niyM nAIdb aoI;noun
10649;aeNtiseFtiC ;hCcAQgi seLsiQbu mAQhN-tAChNdn lAInA poChNb apiCp jibsiQn cAUKxlCp TiQb mcAC ; yAIqz mhOsAgi aoIb aeNtiseFtiCni;noun
10651;meniPest o ;kriguMb lYqACloNgi aoIb luFn mrM aoIrg miKLgi mtMd msAgi niyMsiQ lAUToCp ; luciQb miaoIsiQn msAgi meniPest o qACn cxte;noun
10653;juri ;wAyeLlACp mig loInn PMdun knAguMbgi mcuM-arANgi mrid wAreF lOrib misC ; jurin mrAL lYrb midubu mpuNsicuFp kYsuMszd lYbgi PAdoC tAre hAIrMmi;noun
10654;pox TbC siNndun TMlib mi ;knAguMb mi nxtr g luFki lN-TuM mhACki hC mKAd qAC-seNdun TMlib misC ; aYKoIgi aojA IbuQqo awAQb TACki  mhYloIsz asigi pox TbC siNndun TMlib mi ni;noun
10655;bicArptigi wAreF ;wAyeN-bixAr tObsiQgi wAreF ; bicArptigi mtuQINn rAjibpu lupA lisiQ trA PAIN Tib tArMmi;noun
10656;mpuQPAhNb ;knAguMbg loInn puLlg mpuQPAb maoQ pirib aoIb ; mtY-mnAU hAIbsi amn ambu mpuQPAhNb misCsiQni;adjective
10657;TOrM preQ ;aoIgdb nxtr g tOgdb TOrMsiQgi mTz-mnAU ; TOrM preQgi mtuQ INn aYhAC ahuMsubd PMbACt kAgdbni;noun
10658;TbC-TOrM Ib preQ ;aoIgdb nxtr g tOgdb TbCsiQgi list  ; aYn TA asigi TbC-TOrM Ib preQ TOrAQ tOre;noun
10660;risiBki mcex tzKAI ;aIb KudMgi maoQd lOb mid pib risiBki sruC am ; risiBki mcex tzKAIbu ceCsiNn TMgdbni;noun
10662;aKNnn mtiC cAb ;kriguMb lMd ToIdoC-heNdoCn mtiC cAb Pzbgi TOaoQ ; mnoj amerikAdgi TMmoIgi lAInAd aKNnn mtiC cAb Pzlg lYbACt hLlCle;noun
10664;lAIyeCPi ;lAIyeCnb Pi nxtr g ce ; lAIyeCpn lAIyeCPid Pjb lAI yeCli;noun
10665;aePidebib ;kriguMb wAgi acuMb miyAMd KzhNb mtMd wAsCk loInn Irg wAyeNszd puToCnb ciTi ; aePidebib asid silAn chi am mhY loIszd kAdbgi mrM hAIri;noun
10667;mhY tMbgi seN ;mhY tMnbgidmC pib seL ; srkArgi nxtb mhY loIsQguMb srkArgi mhY loIsQsiQd mhY tMbgi seN heNn czde;noun
10668;I-pAUgi mNtr i ;mAgi mixyeQKAd I-pAUg mri lYnb TbC puMnmC tOb mNtr i ; susmA sw rAj I-pAUgi mNtr i aoIn lYrMme;noun
10670;puNsi cuFpgi peNsN ;hiQlibmKY Pzb seLgi teQbAQ ; niQtMbgi lANmiigi luciQbsiQbu puNsi cuFpgi peNsN PzI;noun
10671;siPAIgi siLlM-siNtAC ;siPAIsiQd pib siLlM-siLtAC ; nOn Knb siPAIsiQbu siPAIgi aoIb siLlM-siNtAC pi;noun
10673;Pjb mtO ;Pjb KQnb ; bidy Aptigi pdAblid rADAgi Pjb mtOgi sYTAroL yAUI;adjective
10674;IsTetiks  ;Pjbg mri lYnb drsNgi aoIb puCniQd sAgy p mhY ; mDumitA IsTetiks t pi.aYc.di tori;noun
10675;noCniQb lAI ;noCniQ poChNb ayeCp lAI ; lKy mn Pjb noCniQb lAI yeCI;noun
10676;mihAx mipuN, hAxp, tuFp ;ahCp ToaoQgi aoIb ; nAjisiQn jiyusiQd mihAx mipuNgi lMcx cxli;adjective
10677;KudoL, mnA, gr ecuIti ;siNmisiQn TbCtgi poTAb mtMd Pzb seNPM ; IpAn KudoLgi seLn anOb yuM lYrMmi;noun
10678;cxnhnb ;anOb niyM nxtr g aAIn cxnhNb ; srkAr miyAMtinb mPMsiQ mYKu sijiNndnb niyM cxnhLle;verb
10679;miaoIbgi licx nxtb, sAgi licx, sArMcx ;miaoIbgi, maoQ-mtO nxtr g lmcx-sAjxki mAyoCt aoIb nxtr g sAsiQguMb ; knAmxtd miaoIbgi licx nxtb cxloIdbni;adjective
10680;siQjz mcA ;apiCp siQjz ; nApi PoIb kAkAn siQjz mcAn siQ KAIri;noun
10681;mnM lYtAhb ;knAguMbbu mnQgNb lYmAId tAhNb ; msAPbdun mhACki lMbAbu mnM lYtAhNKr e;verb
10682;PCp, PCtxp ;kriguMb poxsC amd yA, KujiN, UceCki mciN nxtr g UceCki KujiN czhNdun mdugi sruC Kr ciCTxp ; UmAIbin asib sAgi sAdoQ PCli;verb
10684;tisi mru ;konA-mcu nxtr g amub-mcugi mru am msidgi TAU ToCI ; tisi mrugi lddusi kANnY;noun
10687;aP-Pxt leFp ;kriguMb poxki mguN, sijiNnPM nxtr g kANnbnciQb yeQbgi TOaoQ ; hirAgi aP-Pxt leFp asi snA-lupA lloNb mitn tOb qMmi;noun
10688;asiNb pox ;kriguMb cAbd siNb PAUb pox ; hYnO, mzge, cMpr AnciQbgi asiNb pox seMb yAI;noun
10689;KoMgxp ;atoFpdgi lN-TuM lOrg amt aoIn puNn TMb ; tuQgidmC IsiNdun TMlib midun lMgi KAjnA KoMgxli;verb
10691;sAbgi mYcAC ;mYsAnciQbn poCpdgi nAb nxtr g wAb ; Gi tYbdgi sAbgi mYcAC Kr hNTri;noun
10694;hoxlb seLgi ce ;knAguMb mmiQ tArb seNPM nxtr g knAguMbd piKib poxki wAroL amsuQ mmL Ib citi ; hA asigi teliPoNgi hoxlb seLgi ce hOjiC PAUb lACtr i;noun
10695;Pisubi, Pi subi nupi ;Pi sub migi loInbi ; Pisubin mhACki mpuroIbgi mteQ pAQli;noun
10696;mY muTxnb ;mY cACp leFhNb aoIb ; ToQqACpn mY muTxnb KuxlAIn mY muTxli;adjective
10697;msiQ ;suny dgi mApL PAUbgi msiQgi myeC ; msiQ ahuMgi Kw AIdgi piCp msiQ cAMni;noun
10698;msiQ ;msiQgi KudM ; 0, 1, 2, 3, 4, 5, 6, 7, 8, 9 mKOIsiQsi msiQni;noun
10699;digr i ;azkd koNbu aoNnb KujiQ am ; azkgi aojAn mhYroIsiQd digr i kuNTr Agi koN am yeCnb hAIrMmi;noun
10700;lOyAM cAbgi TbC, lOyAM cAbgi hC ;lMgi nxtr g lOgi mpu aoIbgi PM ; azgrejsiQgi mAIyeCt qAQbdgi mhACki lOyAM cAbgi TbC muNKr ;noun
10703;KAUbgi TbC ;kCTxp nxtr g yANTxpgi TOaoQ ; hOjiC lO KAUbgi TbC tOri;noun
10705;tiNsiNnb qMb, yANsiNnb qMb ;kriguMb pox amd puNsiNnb qMb aoIb ; cini, TuMnciQbsi tiNsiNnb qMb poxni;adjective
10706;tiNsiNnb qMdb ;kriguMb poxt amt aoIn puNsiNb yAdb aoIb ; yox hAIbsi tiNsiNnb qMdb DAtuni;adjective
10707;koNcAC nxtb poxsC ;lYnuQdgi Pzb suQdoCtr ib poxsC msidgi mKL-mKA kyAgi poxsiQ sAbd sijiNnY ; gy As KudiQmC koNcAC nxtb poxsCni;noun
10708;hC Pzlb ;knAguMbbu kriguMb TbC am pAQToCnb ayAb pib aoIb ; TbC asi tOnbgidmC siL-lzlib midun aYbu hC Pzlb mi aoIhLle;adjective
10709;ahOb lYtb ;hOrCPM Pzdb aoIb ; lAIniQ-lAIsoNgi mhYgi mtuQINn tAIbxmpu asi ahOb lYtb aoI;adjective
10711;tACtoCp ;sAPun nxtr g awAbgi PibMd aroNbwA hAIdoCp ; pulisn Pubd wArb PAdoCtun mmYTzd mihAxtugi wA tACToClMmi;verb
10712;biliyArd s  ruM ;biliyArd s  sAnnPM kA ; hOjiC biliyArd s  ruMd sANnroI ani lY;noun
10714;tAsiNb ;TOrinciQbd lYsiNb ; kriguMb TOrid tisiLlibmKY kNb heLli;noun
10715;Pjdb wAqAQ ;tAbd nuQqAItb nxtr g Pxtb wAqAQ ; knAmxtnsu Pjdb wAqAQ qAQloIdbni;noun
10716;Kr hNTb, Kr tATb, Kr neMb ;knAguMbgi mguNnciQbd cAQ Kr wAxp ; rAm asi mhY tMbd sy AMdgi Kr hNTb mhYroIni;adjective
10717;rAnigi lYPM, rnigi konuQ ;niQTOgi loInbisiQgi lYnnb kinuQ ; niQTOn rAni UNnnbgidmC rAnigi lYPMd cxlMmi;noun
10718;teQbAQ Pzlb, mteQ Pzlb ;TOjANbirb aoIb ; teQbAQ Pzlb midu hrAUbgi qMKY lYrMde;adjective
10720;kL-kArKAnAsiQ liQKxp ;KuxsA-hYbgi lLoN-ItiCnciQb cAUKxhNb amdi anO-anOb kL-kArKAnA hAQbgi TbC ; nehru IbuQqon pr DANmNtr i aoIn pANb mtMd kL-kArKAnAsiQ liQKxpd akNb sAPu pirMmi;noun
10721;aToxp mPM ;mdud asoC-apN nzbd kAheNn nAb amsuQ miaoIbn sibsu yAb hCcAQgi tnO-tnOb sruC ; TMmoI, koCnciQbsi aToxp mPMni;noun
10725;nuQgi aoIb ;kriguMb wAgi mnuQ hNjiNb aroN-aTup Kzb aoIb ; lAIniQb misiQdi nuQgi aoIb mcAC Kzb aoI;adjective
10726;limoN ;pAMbi am msigi msiNdgi TOri, borA, yoMnb poxsiQ amsuQ kArpexnciQb sAI ; beQgoLgi lObuCt limoN yAMn TAnY;noun
10728;UsiQsA ;U-pAMbi amgi mnM nuQsib mku msi hidAC amsuQ mru mrAQ aoIn sijiNnY ; ImAn qsi cAC qObd UsiQsA hAFp kAUre;noun
10729;kAQluF, mpY ;mPM amtd lYb KujiQ amtgi aoIb amdgi heNb mi nxtr g sAnciQb ; lObuCsiQbu sAsiQgi kAQluFn nYTeCli;noun
10730;toCqA ;miyAMn cAroL-suroLdgi tAdun lAClb cuMmi hAIbgi mtiC cAb sAKidi lYtb wA ; lAIsz asigi mrMd toCqA kyAmruM hAInY;noun
10731;vmuNmNlb ;kriguMb mhY-mroQ amgi muNbgi cAQ heNjiLlb ; muNmNlb hYnO asi hzgAmpAL mcu czle;adjective
10732;aoIToCp yAb ;BAbn Knb nxtr g KQb yAb ; rAmgi aoIToCp yAb chi kyA aoIrMgni?;adjective
10733;soChLlb, wAhLlb ;kriguMb mKL amgi wAb nxtr g awAbgi maoQ ; IsiQ IcAUn soChLlb miaoIsiQbu aTub mtMd mKoIgi awAbdu koChLlgni;adjective
10735;leQb ;lznciQbd kriguMb Kr leQsiNb ; mAltin mcu-mcugi lYsiQgi lYpreQ am leQli;verb
